name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Gregory Goyle,0.01432519447251195,0.024874053713696484,0.10743801652892562,0.4490592579567434,0.006312451441467535,0.004632737585566561,0.004632737585566557,13,103,3,2,0,0
Vincent Crabbe,0.012509030507319196,0.000920907222560115,0.08264462809917356,0.4415436218403126,0.0063657047703999745,0.004045382617714266,0.004045382617714266,10,104,3,2,0,0
Nicolas Flamel,0.030370637257201218,0.020117471319817358,0.08264462809917356,0.4378793594184013,0.006839752178600632,0.00982178608426564,0.009821786084265637,10,99,0,0,0,0
Gringotts Head Goblin,0.020316228468181447,0.05890022432636871,0.11570247933884298,0.45291384386195155,0.004872802917206882,0.006570245663765928,0.0065702456637659265,14,74,0,0,0,0
Percy Weasley,0.016142347062829222,0.09515937486465365,0.1652892561983471,0.4648851348891397,0.007122040245033401,0.005220451299606563,0.005220451299606563,20,96,1,1,0,0
Fluffy,0.022803705891225646,0.004298996458087368,0.09090909090909091,0.4397038567493113,0.005489509363884435,0.007374662091305353,0.007374662091305357,11,92,0,0,0,0
Charles Weasley,0.021869316982236653,0.02200004752738678,0.10743801652892562,0.4490592579567434,0.006282060251753151,0.007072474447474461,0.007072474447474459,13,87,1,1,0,0
Piers Polkiss,0.00670110901302911,0.01360422023645164,0.05785123966942149,0.43073030865238654,0.004808301379787508,0.002167152444478872,0.0021671524444788716,7,43,2,3,1,0
Peeves,0.010541539159174005,0.008733113607212196,0.09090909090909091,0.4415436218403126,0.005612059603085307,0.0034091516886452806,0.0034091516886452814,11,52,1,1,0,0
Hedwig,0.010460640210436516,0.006305231458974775,0.05785123966942149,0.43073030865238654,0.0027130697749645607,0.003382987774903248,0.0033829877749032393,7,32,0,0,0,0
Fang,0.01316528520685075,0.0,0.06611570247933884,0.4360699405778294,0.004084075424827256,0.0042576067897589515,0.004257606789758949,8,63,3,2,0,0
Seamus Finnigan,0.01246347285896523,0.040521834588516915,0.09917355371900827,0.4548660587061841,0.003941109722284068,0.004030684079492134,0.004030684079492126,12,53,3,2,0,0
Mrs Norris,0.014436746052150283,0.013870604089369281,0.05785123966942149,0.4289793724383525,0.0038767447358652517,0.00466879881667904,0.00466879881667904,7,59,3,2,0,0
Dedalus Diggle,0.007990230577753001,0.00553843578220411,0.04132231404958678,0.4171103779440107,0.002556532465500684,0.0025840636561360593,0.002584063656136061,5,25,0,0,0,0
Bane,0.01241176243756781,0.0,0.06611570247933884,0.4324955968026013,0.004305883219474381,0.004013945423052375,0.004013945423052372,8,59,0,7,0,0
Rolanda Hooch,0.009371787304378253,0.0016129163274661313,0.049586776859504134,0.4378793594184013,0.0033046558123287226,0.003030825358693168,0.0030308253586931663,6,40,3,2,0,0
Poppy Pomfrey,0.012693939377308977,0.01682712604200209,0.06611570247933884,0.4415436218403126,0.003522142560345711,0.004105184716140248,0.0041051847161402465,8,49,4,0,0,0
Filius Flitwick,0.012655341739015441,0.03559187279167833,0.1322314049586777,0.46284616499927506,0.006186170114403718,0.00409270530770292,0.004092705307702924,16,60,4,1,0,0
Ronan,0.006312864435691565,0.0,0.03305785123966942,0.4171103779440107,0.0028919189008471766,0.0020415715127286836,0.002041571512728682,4,33,0,7,0,0
Firenze,0.007478415465374069,0.0,0.05785123966942149,0.43073030865238654,0.0025036010828403334,0.002418520103166041,0.0024185201031660408,7,27,0,0,0,0
Dean Thomas,0.0077156528685605455,0.004885376331657323,0.06611570247933884,0.4342754140733939,0.0028792435348536424,0.002495204533724316,0.00249520453372432,8,30,3,2,0,0
Marcus Flint,0.00475732303550011,0.012275640643409236,0.06611570247933884,0.4238109462643964,0.0039371513655504205,0.0015385372443282646,0.0015385372443282698,8,23,1,1,0,0
Doris Crockford,0.004318112361643335,0.00804466692479889,0.024793388429752067,0.41222236570247933,0.00182332094839361,0.001396494750377387,0.0013964947503773862,3,12,0,0,0,0
Ginevra Weasley,0.0044203283297275285,0.0,0.024793388429752067,0.4204339666128873,0.0019131480884596172,0.0014295089110288085,0.0014295089110288087,3,15,0,1,0,0
Algie Longbottom,0.003489934305289747,0.020097716791931657,0.03305785123966942,0.42211570247933883,0.0023468636612261713,0.00112861603589999,0.0011286160358999885,4,12,0,0,0,0
Bloody Baron,0.0017249533722087961,0.022351949892056844,0.049586776859504134,0.43073030865238654,0.0023902188041721025,0.000557850838812494,0.0005578508388125001,6,16,1,1,0,0
James Potter I,0.0017020610080548486,0.026895815910604946,0.05785123966942149,0.43073030865238654,0.0027215781712398783,0.000550447587911199,0.0005504475879111987,7,18,2,3,0,0
Lily J. Potter,0.0015098303357254962,0.010115262216719368,0.049586776859504134,0.4272426138454846,0.002651123829963944,0.0004882820312734729,0.0004882820312734655,6,17,2,3,0,0
Garrick Ollivander,0.003132922661926108,0.0012375930158443056,0.024793388429752067,0.41222236570247933,0.001639857829112651,0.0010131980911416505,0.0010131980911416503,3,9,0,0,0,0
Irma Pince,0.004678628104063265,0.0,0.03305785123966942,0.4238109462643964,0.0019536617587457075,0.0015130411630173534,0.0015130411630173539,4,16,0,0,0,0
Griphook,0.002851209482779381,0.0062269770389271825,0.03305785123966942,0.4138389239993518,0.0017735189894891924,0.000922083191801122,0.0009220831918011237,4,11,0,0,0,0
William Weasley,0.0008606985760709597,0.04345001881038245,0.04132231404958678,0.4238109462643964,0.0018089255023646784,0.00027834780764273104,0.0002783478076427308,5,10,1,1,0,0
