name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Gellert Grindelwald,0.009131036426399048,0.007324098564463843,0.09852216748768473,0.48295180141021926,0.004773793232309195,0.0029845344673331007,0.0029845344673330955,20,205,0,0,0,0
Dudley Dursley,0.007366368660389908,0.0025463807937674975,0.04926108374384237,0.4458016628402024,0.00212397826117318,0.002407834057939076,0.002407834057939076,10,66,1,1,0,0
Mundungus Fletcher,0.011477456453181661,0.0020790506517034887,0.09852216748768473,0.47942660577948776,0.003414235770665677,0.003751516441850686,0.0037515164418506835,20,153,7,6,0,0
Hedwig,0.007017704342296624,0.0023971644352552123,0.04433497536945813,0.4529754827019988,0.0019774394483757906,0.0022938636317038357,0.0022938636317038344,9,64,1,1,0,0
Lucius Malfoy,0.008243299474085666,0.006912815362718614,0.11822660098522167,0.48413841517289796,0.0036363070380579566,0.0026943926373560177,0.002694392637356018,24,143,5,1,0,0
Gregory Goyle,0.009702747204227128,0.0,0.034482758620689655,0.4519365481086456,0.003097378630653331,0.003171430677841968,0.0031714306778419677,7,137,5,7,0,0
Kingsley Shacklebolt,0.009530657614783632,0.06378534704041501,0.1724137931034483,0.5013850762732047,0.0040127808421479266,0.003115180076895445,0.003115180076895447,35,153,2,2,0,0
Kendra Dumbledore,0.008640795893625926,0.013507598429679643,0.08866995073891626,0.47826294896934335,0.0030327655765553635,0.002824334259235941,0.0028243342592359404,18,112,0,0,0,0
Rita Skeeter,0.006778993890794823,0.014056273214157915,0.07881773399014778,0.4713979305630848,0.0038909954118302005,0.0022158067724477376,0.0022158067724477345,16,132,0,0,0,0
Helena Ravenclaw,0.005992790706295104,0.0005195109588369111,0.034482758620689655,0.4458016628402024,0.0018802594497428797,0.001958842096691141,0.001958842096691141,7,61,1,1,0,0
Corban Yaxley,0.009414763780456116,0.02790970197208371,0.09852216748768473,0.4817709901598275,0.0037993917484776757,0.0030772769969073656,0.003077276996907367,20,136,4,4,0,0
Muriel,0.007753891986894074,0.016479001119131656,0.13793103448275862,0.49016003725216284,0.0044981986934786835,0.002534435874897031,0.0025344358748970275,28,156,0,0,0,0
Arcturus Black III,0.0035806133701299907,0.00031479717113957144,0.03940886699507389,0.4529754827019988,0.0019970201623068866,0.0011703392320956932,0.0011703392320956952,8,72,7,6,0,0
Mary Cattermole,0.007608254621384757,0.0004776628053996357,0.06403940886699508,0.4593108041383903,0.0043688506824654735,0.002486828950790243,0.002486828950790242,13,113,4,4,0,0
Ted,0.005948263967313996,0.005606091605479705,0.08866995073891626,0.47710492730113674,0.002667507307965549,0.0019442700215743318,0.001944270021574336,18,97,2,2,0,0
Albus Potter,0.005983456523764427,0.0011621734624920677,0.07881773399014778,0.4658258510056016,0.003510255329156516,0.0019557731786520966,0.0019557731786520958,16,112,2,0,0,0
James Potter I,0.004989456223514037,0.005547476126535421,0.08374384236453201,0.4713979305630848,0.0030054755394408644,0.0016308779078365576,0.0016308779078365561,17,114,0,0,0,0
Mark Evans,0.0021932384722424198,0.0032715671572507176,0.07389162561576355,0.4636337293538105,0.00289252464916332,0.0007168721928974692,0.0007168721928974678,15,95,0,0,0,0
Viktor Krum,0.004674022023537193,7.524690321431235e-05,0.04926108374384237,0.4550677482110149,0.0019039041130415246,0.0015277712374152453,0.0015277712374152444,10,65,1,1,0,0
Elphias Doge,0.005197144320337555,0.00872845880034687,0.06403940886699508,0.4680388004165545,0.0030623404441621296,0.001698747314219784,0.0016987473142197828,13,105,0,0,0,0
Alastor Moody,0.00504585591872643,0.016608407491202088,0.09852216748768473,0.48295180141021926,0.0021589822040839366,0.0016492994361941506,0.0016492994361941508,20,77,2,2,0,0
Bogrod,0.007275005608593474,0.0,0.024630541871921183,0.44884814345186663,0.0019938432677326892,0.0023778792220464176,0.0023778792220464197,5,69,1,1,0,0
Travers,0.006110262048740495,0.022485447102108633,0.06896551724137931,0.4636337293538105,0.00266295353370517,0.00199718825129092,0.0019971882512909204,14,66,1,1,0,0
Dolores Umbridge,0.007049908629062205,0.024667650272917625,0.07881773399014778,0.4636337293538105,0.003643606693273362,0.0023042947208039774,0.002304294720803978,16,111,4,4,0,0
Nagini,0.003725430965044733,0.0010576401565525109,0.024630541871921183,0.44681255096455663,0.0013576415905652882,0.0012177183440568757,0.001217718344056875,5,35,1,1,0,0
Petunia Dursley,0.0038186985977345296,0.011012023891034714,0.06896551724137931,0.4658258510056016,0.003066980360229448,0.0012481991034633659,0.0012481991034633646,14,93,0,0,0,0
Rowena Ravenclaw,0.003992576571253167,0.0058030059487430945,0.06896551724137931,0.46472720513058835,0.0016752020525534713,0.0013050271622661236,0.0013050271622661231,14,47,3,3,0,0
Ignotus Peverell,0.005285850976085489,0.023437975737837607,0.059113300492610835,0.46915317851278443,0.003304039145764355,0.001727723117730776,0.001727723117730777,12,77,0,0,0,0
Beedle the Bard,0.005869554520940023,0.0005385559938552184,0.054187192118226604,0.46472720513058835,0.001802170530989564,0.001918467273501658,0.001918467273501662,11,63,1,1,0,0
Snatchers,0.005752647528030545,0.0022512090937977214,0.04926108374384237,0.4561211457763182,0.0019452952074999427,0.0018802831669173748,0.0018802831669173766,10,61,5,1,0,0
Cho Chang,0.0032759845952710083,0.0013010269399173692,0.054187192118226604,0.4550677482110149,0.0014671838507313655,0.001070802460874777,0.0010708024608747765,11,35,3,3,0,0
Vernon Dursley,0.002863576690589659,0.013498024336678708,0.04926108374384237,0.44987291090266995,0.0019731740852900444,0.0009360087529539192,0.0009360087529539182,10,46,0,0,0,0
Filius Flitwick,0.003093380987048484,0.00708721676375857,0.10837438423645321,0.47366426676771506,0.0029792719477580313,0.0010111175503949904,0.0010111175503949897,22,87,3,3,0,0
Fat Lady,0.0025569511296804895,0.002804114036086205,0.019704433497536946,0.43983110485573546,0.0011116694783015375,0.000835786887832047,0.0008357868878320463,4,21,1,1,0,0
Seamus Finnigan,0.0035731835514471715,2.106121942243486e-05,0.034482758620689655,0.4519365481086456,0.001401872161747096,0.0011679332583332718,0.0011679332583332698,7,36,3,3,0,0
Amycus Carrow,0.0019814374461474536,0.0005308525992184287,0.04926108374384237,0.45717943149737694,0.0021735643214787982,0.0006476529924532579,0.0006476529924532564,10,56,3,3,0,0
Pius Thicknesse,0.0024586731326608157,0.010124769435713058,0.08374384236453201,0.4625453872661255,0.0015817711062281444,0.0008036571228729284,0.0008036571228729297,17,38,2,4,0,0
Father Christmas,0.004216035252332821,0.008588073113585488,0.07881773399014778,0.4680388004165545,0.0016745649953762937,0.0013780414544684331,0.0013780414544684342,16,53,3,3,0,0
Albert Runcorn,0.004421376100006464,0.003128561653590234,0.06403940886699508,0.466929703733103,0.002547135668456546,0.0014451573386130125,0.0014451573386130131,13,76,4,4,0,0
Dirk Cresswell,0.002507688169153822,0.0183857060414015,0.07881773399014778,0.4713979305630848,0.002171595898435139,0.0008196742065582477,0.0008196742065582455,16,65,2,2,0,0
Pomona Sprout,0.0013292278481867733,0.0026902637295427834,0.059113300492610835,0.46146214279946013,0.0018427178003395813,0.00043447461536159974,0.0004344746153616032,12,48,3,3,0,0
Percy Weasley,0.004267517600221382,0.015029820881442488,0.10344827586206896,0.4713979305630848,0.0021145804049405945,0.0013948672246712225,0.001394867224671222,21,67,2,2,0,0
Helga Hufflepuff,0.003434176766284115,0.006754936727372943,0.054187192118226604,0.46472720513058835,0.001755121904134484,0.0011224877213609286,0.0011224877213609355,11,33,1,1,0,0
Ernest Macmillan,0.0011700309447300991,0.0031511814031462463,0.054187192118226604,0.4593108041383903,0.002818887492926891,0.0003824325384270005,0.00038243253842699953,11,54,3,3,0,0
Michael Corner,0.0018300855843870892,0.00017083094693511562,0.06403940886699508,0.4593108041383903,0.0028005932437061274,0.0005981745000253238,0.0005981745000253241,13,60,3,3,0,0
Betty Braithwaite,0.0005337595823891559,0.0013093773426149798,0.029556650246305417,0.4478280340349306,0.0012162445409543384,0.00017446676921100218,0.00017446676921100212,6,22,0,0,0,0
Fang,0.0011566425150953265,0.0,0.009852216748768473,0.4359387941932953,0.0010718166713040746,0.00037806667514537844,0.00037806667514537833,2,18,1,2,0,0
Terry Boot,0.0007555704568178886,0.0035403546519228598,0.054187192118226604,0.4550677482110149,0.002796215554790996,0.0002469653693266538,0.00024696536932665306,11,52,3,3,0,0
Reginald Cattermole,0.003281792090278759,0.0011765505118660864,0.04433497536945813,0.4550677482110149,0.0018568735982037784,0.0010726653608763305,0.0010726653608763301,9,44,4,4,0,0
Rose Granger-Weasley,0.0006003805319519362,0.0,0.034482758620689655,0.4529754827019988,0.0018033781058363419,0.00019623547832854076,0.00019623547832853667,7,37,0,0,0,0
Hugo Granger-Weasley,0.0005801961602089264,0.004377578585633751,0.034482758620689655,0.4529754827019988,0.0016230170617507911,0.00018963840651935196,0.00018963840651935244,7,31,0,0,0,0
Horace Slughorn,0.0022147443374241006,0.006221863656480933,0.06403940886699508,0.46146214279946013,0.0017243486139141258,0.0007239150880377306,0.0007239150880377299,13,45,3,3,0,0
Padma Patil,0.0007654986279414697,0.010909507868745501,0.054187192118226604,0.4561211457763182,0.0024584333904067415,0.00025020969279657287,0.0002502096927965739,11,44,3,3,0,0
Hestia Jones,0.0016611948811457446,0.0004053897648737428,0.029556650246305417,0.43787629994526545,0.0016223865931082743,0.00054299205012846,0.0005429920501284597,6,30,0,0,0,0
Lee Jordan,0.0028662923435151116,0.005539657282861138,0.06896551724137931,0.46038396022282585,0.0018308621711372996,0.0009368732520644423,0.000936873252064441,14,44,2,2,0,0
Anthony Goldstein,0.0010896189066060223,0.0001291750291319032,0.04926108374384237,0.4561211457763182,0.002758277842942431,0.00035614625231840624,0.0003561462523184049,10,53,3,3,0,0
Alecto Carrow,0.0007950163257255518,0.009929852406501303,0.04926108374384237,0.4625453872661255,0.0014599659893428877,0.00025985787265034023,0.00025985787265034093,10,29,3,3,0,0
Salazar Slytherin,0.0019635498274101805,0.026793431900372075,0.09852216748768473,0.47942660577948776,0.0019279391522809947,0.0006418107089101432,0.0006418107089101433,20,53,0,0,0,0
Antonin Dolohov,0.0023875025020574825,0.02263271263231663,0.09852216748768473,0.47366426676771506,0.002134378891583486,0.0007803775026848528,0.0007803775026848555,20,48,4,4,0,0
John Dawlish,0.00046002233630450224,0.0009473670270473974,0.04433497536945813,0.4519365481086456,0.0013937093674656576,0.00015036241998042337,0.00015036241998042337,9,29,2,2,0,0
Bilius,0.0015672520470085157,0.0006965182723895222,0.029556650246305417,0.4246645150331238,0.001125447307068444,0.0005122498410769046,0.0005122498410769051,6,23,0,0,0,0
Stanley Shunpike,0.0024434707661887996,0.0018093375438416296,0.034482758620689655,0.4509023683646899,0.001229857618302862,0.0007986712891615704,0.0007986712891615685,7,26,2,1,0,0
Sorting Hat,0.001178901655440813,0.0,0.04926108374384237,0.45717943149737694,0.0017814731854030501,0.0003853336502558367,0.00038533365025583433,10,48,0,0,0,0
Dedalus Diggle,0.0015082210988821851,0.0003517625705073352,0.034482758620689655,0.43885152555761575,0.001369918550894972,0.0004929898295502082,0.0004929898295502109,7,23,0,0,0,0
Peter Pettigrew,0.0017971821762773016,0.006593629868795092,0.04926108374384237,0.4636337293538105,0.001389582305722193,0.0005874346573054585,0.0005874346573054605,10,35,0,0,0,0
Igor Karkaroff,0.0003245813127899936,0.00031594923784302093,0.024630541871921183,0.38560535220228853,0.0012509259092112596,0.00010608613868575881,0.00010608613868575894,5,21,0,0,0,0
Prime Minister,0.0021783140286063757,0.011524666286129004,0.08374384236453201,0.47710492730113674,0.0019728346264380665,0.0007120011812524265,0.0007120011812524261,17,56,2,4,0,0
James Potter II,0.0008051997256257223,0.0015858630112060893,0.034482758620689655,0.4509023683646899,0.0019861576384393397,0.0002631862571075287,0.0002631862571075286,7,29,2,0,0,0
Charles Weasley,0.0017867080306113693,0.012055942800056466,0.06896551724137931,0.46472720513058835,0.0020481951301590364,0.0005839937286912064,0.0005839937286912059,14,36,2,2,0,0
Mulciber (Marauder-era),0.0003988657594227911,0.0007340389211334925,0.029556650246305417,0.4509023683646899,0.0019983934522335637,0.00013037392927686637,0.0001303739292768668,6,25,0,0,0,0
Selwyn,0.0013173350309907284,6.865489233923123e-05,0.019704433497536946,0.4408150670589921,0.001072151399843112,0.00043059264084502623,0.00043059264084502715,4,18,1,1,0,0
Peeves,0.0014825021116610462,0.006406354707672695,0.03940886699507389,0.45401920501237203,0.0015770832986841913,0.0004845764150014373,0.00048457641500143834,8,22,3,3,0,0
Narcissa Malfoy,0.001315111129996327,0.018143735271580898,0.09852216748768473,0.4702728758362039,0.0016547859295674117,0.00042985401809958907,0.00042985401809958555,20,43,5,6,0,0
Avery (Marauder-era),0.00038869481965505864,0.0,0.024630541871921183,0.44987291090266995,0.0016711010785068338,0.0001270496573106436,0.00012704965731064294,5,22,0,0,0,0
Scabior,0.0018226281969855552,0.0003852311691408409,0.034482758620689655,0.4509023683646899,0.0011512765561372041,0.000595741842206273,0.0005957418422062755,7,20,5,1,0,0
Argus Filch,0.0004805645440020303,0.0029095504507844487,0.029556650246305417,0.43983110485573546,0.0017966223642167278,0.00015708049918160337,0.00015708049918160372,6,19,3,3,0,0
Perkins,0.0011652666636052286,0.005290032175632573,0.029556650246305417,0.44884814345186663,0.000933528113790286,0.0003808827159947515,0.00038088271599475283,6,11,1,1,0,0
Pigwidgeon,0.0011592975956282573,0.0006085769779529617,0.024630541871921183,0.4478280340349306,0.0009580906711860783,0.00037893230403129093,0.0003789323040312885,5,12,1,1,0,0
Borgin,0.0005012437165274786,0.0,0.009852216748768473,0.4359387941932953,0.0008718106875701263,0.00016383490138028732,0.0001638349013802871,2,8,1,1,0,0
Merlin,0.001659073359991974,0.005386839471542199,0.03940886699507389,0.46038396022282585,0.0010135610326102431,0.0005422654759034847,0.000542265475903485,8,17,1,1,0,0
Mafalda Hopkirk,0.002081793068063545,0.005779715554069887,0.04433497536945813,0.4561211457763182,0.0011919038309715442,0.0006804439593906947,0.0006804439593906948,9,23,4,4,0,0
Marvolo Gaunt,0.001874027341240874,0.00015030646656135184,0.029556650246305417,0.4593108041383903,0.001068519230647524,0.0006125331627148528,0.0006125331627148521,6,18,1,1,0,0
Hannah Abbott,0.0012711709677418349,1.4632005072428427e-05,0.029556650246305417,0.4437935472418231,0.001162082753656986,0.0004154918481098763,0.00041549184810988217,6,20,2,2,0,0
Enid Smeek,6.358279082950753e-05,0.004818239429637764,0.019704433497536946,0.37248456517083073,0.0010146619868101237,2.078151434626148e-05,2.0781514346259153e-05,4,8,0,0,0,0
Victoire Weasley,0.00012487323371582258,0.0,0.009852216748768473,0.39806936358660494,0.001042165389378871,4.081445351685358e-05,4.081445351685635e-05,2,6,2,0,0,0
Alfred Cattermole,1.3112654903133225e-05,0.0,0.024630541871921183,0.3311669495384361,0.0020821803419024307,4.285829504781556e-06,4.2858295047829515e-06,5,17,4,4,0,0
Ellie Cattermole,9.12015023947758e-06,0.0,0.019704433497536946,0.3178134435086604,0.0018698419513075446,2.980880055156443e-06,2.98088005515406e-06,4,14,4,4,0,0
Maisie Cattermole,9.12015023947758e-06,0.0,0.019704433497536946,0.3178134435086604,0.0018698419513075446,2.980880055156451e-06,2.9808800551459204e-06,4,14,4,4,0,0
Will,0.0015881946992014045,0.0053200054191246335,0.06896551724137931,0.46915317851278443,0.0012236067862970554,0.0005191096528189901,0.0005191096528189928,14,27,2,2,0,0
Gornuk,0.0005162000917859819,0.002520702501378893,0.03940886699507389,0.44681255096455663,0.0011847256840966365,0.00016872400586894802,0.00016872400586895116,8,22,2,2,0,0
Crookshanks,0.0010623586914479306,0.0,0.014778325123152709,0.4458016628402024,0.0008606166900170383,0.0003472287960886667,0.0003472287960886674,3,8,1,1,0,0
Ivor Dillonsby,3.8551363550490396e-05,0.0001707067258449983,0.014778325123152709,0.34328281354593987,0.0009433670338890249,1.2600054482071611e-05,1.2600054482071577e-05,3,6,0,0,0,0
Grawp,0.0008776355587924784,0.01481147646562236,0.034482758620689655,0.4550677482110149,0.001732118456331705,0.00028686425464670353,0.0002868642546467037,7,14,1,1,0,0
Arcus,4.9615374379476595e-15,2.8451120974166386e-05,0.014778325123152709,0.19528675418768032,0.0045490407094718015,1.6214674109663883e-15,1.6213529952747132e-15,3,6,6,5,1,0
Livius,4.9615374379476595e-15,2.8451120974166386e-05,0.014778325123152709,0.19528675418768032,0.0045490407094718015,1.6214661769141335e-15,1.6226244559040347e-15,3,6,6,5,1,0
Barnabas Deverill,1.020913247774332e-11,0.009583963322440619,0.019704433497536946,0.24236695568926134,0.0050569082833595465,3.3371861448627553e-12,3.3371869220090253e-12,4,7,6,5,1,0
Loxias,1.0214078992211306e-11,0.014497878359264499,0.024630541871921183,0.24266543716178507,0.005768535093181875,3.338802702191251e-12,3.338801274947671e-12,5,8,6,5,1,0
Babbitty Rabbity,0.0012543459672683397,0.0,0.014778325123152709,0.4458016628402024,0.0008793703345263797,0.00040998962476938996,0.00040998962476938996,3,9,1,1,0,0
Gabrielle Delacour,0.0009300439553846395,0.004364189121550202,0.04433497536945813,0.4561211457763182,0.0010462024635906975,0.00030399415623410164,0.00030399415623410186,9,17,2,2,0,0
Apolline Delacour,2.1642448549016642e-05,0.0,0.0049261083743842365,0.327860790308435,0.0007915339477664656,7.073642632714827e-06,7.0736426327139895e-06,1,3,2,2,0,0
Aragog,0.00048656600987110227,0.00022967085953663193,0.014778325123152709,0.4437935472418231,0.0008217989332995686,0.0001590420802218497,0.00015904208022184105,3,5,0,0,0,0
Mary Macdonald,3.5271929940893105e-05,0.0057107853497802615,0.019704433497536946,0.36762002793912213,0.00093432557266083,1.1528329521064566e-05,1.152832952106609e-05,4,7,0,0,0,0
Parvati Patil,0.0006871449254369138,0.007474895149293471,0.029556650246305417,0.4509023683646899,0.0009816704834678131,0.00022459711494433334,0.0002245971149443329,6,10,4,4,0,0
Antioch Peverell,3.850694906084394e-06,0.0,0.009852216748768473,0.3188419659795622,0.001469143268669384,1.2585842523280814e-06,1.2585842523269155e-06,2,6,0,0,0,0
Cadmus Peverell,3.850694906084394e-06,0.0,0.009852216748768473,0.3188419659795622,0.001469143268669384,1.2585842523280808e-06,1.25858425232788e-06,2,6,0,0,0,0
Mungo Bonham,0.00043274582562877526,0.014394745564707616,0.04433497536945813,0.4529754827019988,0.0012218704526516537,0.00014144411022719264,0.00014144411022719153,9,14,0,0,0,0
Percival Dumbledore,0.00035525018213531924,0.00035491185169004045,0.024630541871921183,0.44681255096455663,0.0009398222645399683,0.00011611844044590349,0.00011611844044590544,5,10,0,0,0,0
Zacharias Smith,0.0004876033182420743,0.00019688962232731683,0.019704433497536946,0.4458016628402024,0.0008668264694002821,0.00015938113058668504,0.00015938113058668507,4,6,2,2,0,0
Fawkes,0.00010575676326171508,0.0,0.009852216748768473,0.37248456517083073,0.0008297383469917667,3.45655118125656e-05,3.456551181256325e-05,2,5,0,0,0,0
Roger Davies,6.939529011818167e-05,0.002067673665372545,0.019704433497536946,0.3841020174958469,0.0009036391043341406,2.2681247818605923e-05,2.2681247818605692e-05,4,7,0,0,0,0
Sybill Trelawney,5.9887581602176756e-05,0.0,0.009852216748768473,0.36693544688150737,0.0007954177567311971,1.9573619294540925e-05,1.957361929454131e-05,2,3,0,0,0,0
Lavender Brown,0.00027941034632936385,0.003575686419698143,0.014778325123152709,0.4458016628402024,0.0008170745531088345,9.132761717851684e-05,9.132761717851648e-05,3,4,5,1,0,0
Fabian Prewett,0.0004121183797577683,0.004547400484142507,0.019704433497536946,0.44681255096455663,0.0008451984332188123,0.00013470285290997078,0.0001347028529099707,4,6,2,2,0,0
Lancelot (Healer),1.450729042979652e-05,0.0,0.019704433497536946,0.33914687603333815,0.0010260066143228516,4.741513519178346e-06,4.741513519179518e-06,4,8,0,0,0,0
Barry Ryan,0.00030112953544016575,5.761044084704038e-05,0.009852216748768473,0.4359387941932953,0.0007931140108038435,9.842976583933439e-05,9.842976583932928e-05,2,3,0,0,0,0
Nicolas Flamel,7.220666075913197e-05,0.002209792831896916,0.019704433497536946,0.37747956891833234,0.0012219223811447627,2.360000494514437e-05,2.3600004945144454e-05,4,5,0,0,0,0
Alicia Spinnet,0.00031377892347936927,0.0008838793366239128,0.034482758620689655,0.4437935472418231,0.0012375999728629645,0.00010256416302580468,0.0001025641630258037,7,8,2,2,0,0
Celestina Warbeck,0.00038594647231858796,0.0008015973261755664,0.014778325123152709,0.41136604378991537,0.0008013685756244069,0.0001261448382566542,0.0001261448382566532,3,4,2,2,0,0
Bletchley,0.00025233273371957985,0.0005377538305907945,0.014778325123152709,0.40295365025637925,0.000824223347596531,8.247421270740763e-05,8.247421270740751e-05,3,4,4,4,0,0
Buckbeak,6.754487088356412e-05,6.040153628311459e-05,0.009852216748768473,0.36489691662105456,0.0008748593383948865,2.2076306975958027e-05,2.2076306975959497e-05,2,3,1,1,0,0
Cadogan,0.00029924799955277214,0.0,0.0049261083743842365,0.43306447247333946,0.0007686070657618655,9.781479864467059e-05,9.781479864467114e-05,1,2,1,1,5,0
