name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Percy Weasley,0.007042954098272358,0.005335951118707675,0.07106598984771573,0.48402948402948404,0.0023862258074273477,0.0019681497826400836,0.0019681497826400858,14,78,2,2,0,0
Peeves,0.0063062551236753904,0.0053553464877171275,0.055837563451776644,0.48048780487804876,0.001897012416183653,0.0017622700696067646,0.0017622700696067661,11,51,0,0,0,0
Bartemius Crouch Junior,4.713342533282784e-05,0.0,0.015228426395939085,0.3426086956521739,0.0025708330076503827,1.3171858020990473e-05,1.31718580209925e-05,3,39,3,3,0,1
Herbert Chorley,4.98399942121434e-05,0.0,0.015228426395939085,0.3426086956521739,0.002614409832605706,1.3928233386637915e-05,1.3928233386639222e-05,3,40,3,3,0,1
Father Christmas,0.008044089543434727,0.007140678791469428,0.11167512690355329,0.5157068062827225,0.0027733569207975014,0.002247938503872209,0.00224793850387221,22,92,2,2,0,0
Zacharias Smith,0.005759072000338236,0.04205372854607111,0.08121827411167512,0.5038363171355499,0.0028169564503990768,0.0016093615462527695,0.0016093615462527704,16,70,4,4,0,0
Caractacus Burke,0.0013652318437918829,0.00016848532983413332,0.03045685279187817,0.47129186602870815,0.0020004979730960173,0.00038152126683690685,0.000381521266836908,6,46,0,1,0,0
Leanne,0.004378964567637974,0.00023053556417877295,0.04568527918781726,0.4679334916864608,0.0018822483621904387,0.0012237062739380515,0.0012237062739380502,9,54,4,4,0,0
Lucius Malfoy,0.004171125447451728,0.020657504859320212,0.06598984771573603,0.4925,0.0019380251639645163,0.0011656187271226308,0.0011656187271226308,13,54,0,1,0,0
Marcus Belby,0.0017782145657459845,0.005973361365198102,0.050761421319796954,0.4758454106280193,0.00206993774821499,0.0004969299374649863,0.0004969299374649856,10,37,4,3,0,0
Hokey,0.0016113550033542542,0.023600500131953975,0.04060913705583756,0.47815533980582525,0.0019270426625292388,0.00045029569877117176,0.0004502956987711718,8,44,0,1,0,0
Seamus Finnigan,0.005643119497715246,0.012227429754394017,0.07106598984771573,0.4758454106280193,0.002918983318411718,0.0015769654985043086,0.0015769654985043101,14,67,1,0,0,0
Buckbeak,0.005428625139695464,0.0017032378206670265,0.04060913705583756,0.48641975308641977,0.001711405274814432,0.001517025501005458,0.0015170255010054602,8,46,6,0,0,0
Jimmy Peakes,0.0029546151307224154,0.008952167436413385,0.050761421319796954,0.47129186602870815,0.0020566501849294313,0.0008256569667965641,0.0008256569667965674,10,40,1,4,0,0
Ritchie Coote,0.002828846929369003,0.016915720069644858,0.050761421319796954,0.4701670644391408,0.0019747779436800807,0.0007905096033098704,0.0007905096033098707,10,40,1,4,0,0
Helga Hufflepuff,0.004977218930310967,0.013092674569677124,0.08629441624365482,0.48883374689826303,0.0034150876282272903,0.0013908755329549622,0.0013908755329549605,17,75,4,4,0,0
Dolores Umbridge,0.004183777068449369,0.002533231189027594,0.04568527918781726,0.4900497512437811,0.0017253961293405128,0.0011691468843045936,0.001169146884304594,9,32,0,0,0,0
Tobias Snape,0.005648807344465074,0.0008586572387981276,0.06091370558375634,0.49747474747474746,0.0019945417814274144,0.0015785641132296734,0.0015785641132296747,12,51,1,0,0,0
Mark Evans,0.00587734937187835,0.03612203128688427,0.09137055837563451,0.5,0.0022726968567739776,0.0016424367446632212,0.0016424367446632217,18,57,0,5,0,0
Amy Benson,0.0007216136622762426,0.0,0.015228426395939085,0.39878542510121456,0.0020245997148457037,0.00020166404188106608,0.00020166404188106703,3,22,7,1,0,0
Dennis Bishop,0.0007216136622762426,0.0,0.015228426395939085,0.39878542510121456,0.0020245997148457037,0.00020166404188106608,0.00020166404188106597,3,22,7,1,0,0
Fang,0.0032051899824592214,0.0,0.025380710659898477,0.4657210401891253,0.0013214268499305052,0.0008956863225681677,0.0008956863225681682,5,29,6,0,0,0
Grawp,0.0015752578304238278,0.002918724047985178,0.035532994923857864,0.48166259168704156,0.001223035743259351,0.0004402162695410672,0.00044021626954106585,7,23,6,0,0,0
Parvati Patil,0.004037844096130979,0.0029386436046655567,0.050761421319796954,0.4679334916864608,0.00203657521663311,0.001128383808273476,0.0011283838082734765,10,45,1,0,0,0
Marvolo Gaunt,0.003178127512792203,0.009580631221619972,0.03045685279187817,0.4852216748768473,0.0015834189786925973,0.0008881264148567552,0.0008881264148567514,6,36,0,1,0,0
Filius Flitwick,0.004543955292288371,0.0030910239693004047,0.08121827411167512,0.5116883116883116,0.0025692636953823598,0.001269830419813858,0.001269830419813858,16,80,2,2,0,0
Cho Chang,0.0035680471818664936,0.0016241164163510677,0.04060913705583756,0.46462264150943394,0.0015323339094847743,0.0009970792021722207,0.0009970792021722213,8,25,1,0,0,0
Ernest Macmillan,0.0037629600012209522,0.004558179608767821,0.04568527918781726,0.46904761904761905,0.0016777651776398459,0.001051553923067609,0.001051553923067609,9,33,4,4,0,0
Petunia Dursley,0.0036802506934908233,0.0,0.035532994923857864,0.47129186602870815,0.0019465364037902226,0.0010284539847380354,0.0010284539847380354,7,42,0,1,0,0
Will,0.0046896117224847055,0.00278775844206389,0.06091370558375634,0.48883374689826303,0.001849670149291441,0.0013105239664312504,0.0013105239664312513,12,46,0,1,0,0
Hedwig,0.0031402349648346523,0.010869259744461821,0.04060913705583756,0.48048780487804876,0.001279302462550357,0.0008775316306277825,0.0008775316306277854,8,21,0,2,0,0
Stanley Shunpike,0.004101703085526395,0.0019519469011606485,0.04568527918781726,0.4900497512437811,0.001456329548179149,0.0011462245994723278,0.001146224599472328,9,33,1,0,0,0
Romilda Vane,0.0033308050967977535,0.0027233970424992795,0.04568527918781726,0.47815533980582525,0.0013567732860445322,0.0009307909685820947,0.0009307909685820956,9,28,1,0,0,0
Armando Dippet,0.0019167125017429273,0.0,0.015228426395939085,0.4679334916864608,0.0011636775126334536,0.0005356354853596496,0.0005356354853596498,3,19,0,1,0,0
Rowena Ravenclaw,0.0014057689666798646,0.013242953030190227,0.055837563451776644,0.4900497512437811,0.001372855743314505,0.0003928452124152508,0.00039284521241525066,11,25,4,4,0,0
Nagini,0.0009079814322106488,0.00025752747315991903,0.015228426395939085,0.4624413145539906,0.001053614269821781,0.00025373485220644087,0.0002537348522064413,3,13,0,1,0,0
Mundungus Fletcher,0.003571739215542843,0.008733084832995418,0.035532994923857864,0.4925,0.0012957084141258838,0.0009981276818337684,0.0009981276818337701,7,25,0,1,0,0
Jack Sloper,0.0007381434828782342,0.0,0.01015228426395939,0.45080091533180777,0.001038980699990391,0.0002062708188780597,0.00020627081887805994,2,12,4,4,0,0
Eldred Worple,0.0020727984930109314,0.0,0.02030456852791878,0.466824644549763,0.0016541552166245582,0.0005792314450350591,0.000579231445035061,4,16,0,0,0,0
Golpalott,0.0031064609703539093,0.0005897306426109616,0.03045685279187817,0.4912718204488778,0.0012414844682546754,0.0008681125490075779,0.0008681125490075777,6,24,0,0,0,0
Fawkes,0.0028603663364044187,0.002241375912262247,0.035532994923857864,0.47699757869249393,0.0012747315753561593,0.0007993334887078832,0.0007993334887078801,7,22,0,1,0,0
Florean Fortescue,0.0022129004129003717,0.00100821358849951,0.04568527918781726,0.4679334916864608,0.0015499764433954386,0.0006183882956051866,0.0006183882956051862,9,24,2,2,0,0
Damocles Belby,0.0005646667223617847,0.002351591388510725,0.025380710659898477,0.4679334916864608,0.001415477904885231,0.0001577984491968951,0.0001577984491968905,5,17,4,3,0,0
Kingsley Shacklebolt,0.0002467022024702131,0.0006423968493060087,0.02030456852791878,0.4592074592074592,0.0011432878530410963,6.893973023625749e-05,6.893973023625196e-05,4,10,3,3,0,1
James Potter I,0.002978321242673167,0.015598120915946284,0.09137055837563451,0.5130208333333334,0.0023907932212363066,0.0008323018004159988,0.000832301800415999,18,47,3,3,0,0
Dudley Dursley,0.001260019396137848,0.0,0.02030456852791878,0.4679334916864608,0.0013605477316312778,0.00035212189203534083,0.00035212189203534506,4,21,0,1,0,0
Viktor Krum,0.002717954763228431,0.005131981021697946,0.04060913705583756,0.4657210401891253,0.001233326697507509,0.0007595423197551869,0.000759542319755188,8,22,1,0,0,0
Firenze,0.0009056561575550395,0.0009962092479490303,0.04060913705583756,0.4624413145539906,0.001240787500284014,0.00025308376160694914,0.00025308376160694876,8,19,1,0,0,0
Amelia Bones,0.0014671105846050967,0.0003386118583466557,0.035532994923857864,0.4900497512437811,0.0013571262995657261,0.00040999596166253007,0.0004099959616625297,7,19,3,3,0,0
Pomona Sprout,0.0028344469041611826,0.0,0.04568527918781726,0.48284313725490197,0.001435937518372398,0.0007920938741187821,0.0007920938741187813,9,32,2,2,0,0
Myrtle Warren,0.0020587049077455057,0.0024162834753488323,0.04060913705583756,0.4701670644391408,0.0011527843889743037,0.0005753036980540782,0.000575303698054075,8,20,0,5,0,0
Gabrielle Delacour,0.0014318939748996637,0.0,0.015228426395939085,0.4528735632183908,0.00098127029547629,0.0004001350308639673,0.0004001350308639675,3,11,2,2,0,0
Crookshanks,0.0019290473637833343,0.00045161672612145193,0.035532994923857864,0.46352941176470586,0.0012914207677368406,0.000539080744154631,0.00053908074415463,7,21,1,0,0,0
Emmeline Vance,0.00023833734626549198,0.0012934630193818138,0.02030456852791878,0.4602803738317757,0.0011271279842729447,6.660203302702434e-05,6.660203302702305e-05,4,10,3,3,0,1
John Dawlish,0.0006654799228600218,0.005336965513853529,0.02030456852791878,0.39558232931726905,0.0019426057318897324,0.00018597861246668227,0.00018597861246668165,4,8,3,1,1,0
Gwenog Jones,0.0006803212483239736,0.0,0.015228426395939085,0.4245689655172414,0.0009267130483786993,0.00019012330721694605,0.000190123307216944,3,8,1,0,0,0
Charles Weasley,0.0016523589650616886,0.0,0.025380710659898477,0.4592074592074592,0.0010983300862471503,0.00046175452542756114,0.0004617545254275604,5,17,1,2,0,0
Arnold,0.0012624190776290656,0.002481801797429064,0.03045685279187817,0.4613583138173302,0.0010987694845144532,0.0003527849502005161,0.00035278495020051585,6,14,1,0,0,0
Irma Pince,0.0007039227759198783,0.0,0.015228426395939085,0.45601851851851855,0.0009832653235198137,0.00019671095247784736,0.0001967109524778478,3,9,4,0,0,0
Vaisey,0.00038801020619233105,0.00039921087562814404,0.02030456852791878,0.4129979035639413,0.0009849560762359916,0.00010843374921332022,0.00010843374921332319,4,9,0,1,0,0
Trevor,0.00027397005898350505,0.010527342819939261,0.02030456852791878,0.4528735632183908,0.0010298127809991039,7.656009248726024e-05,7.656009248726055e-05,4,8,2,2,0,0
Tom Riddle Senior,0.0001912888932825734,1.2729423275367541e-05,0.01015228426395939,0.36891385767790263,0.0008753955269749588,5.345665805871081e-05,5.3456658058710914e-05,2,5,0,1,0,0
Celestina Warbeck,0.0012171442498678912,0.016176974853449422,0.04568527918781726,0.48284313725490197,0.001138904369933183,0.0003401332262236357,0.0003401332262236315,9,18,2,2,0,0
Wilkie Twycross,0.0009203590403567487,0.007469822506394175,0.02030456852791878,0.45707656612529,0.0011757698300065174,0.0002571888478644825,0.0002571888478644833,4,7,4,4,0,0
Muriel,0.0009104027340584166,0.01018990910080328,0.035532994923857864,0.4624413145539906,0.0010972931112739294,0.00025441829556872695,0.00025441829556872305,7,13,2,2,0,0
Narcissa Malfoy,0.000468035882587787,0.00943085240670019,0.03045685279187817,0.4624413145539906,0.0010044753851752367,0.00013079348992982463,0.00013079348992982656,6,11,0,2,0,0
Lily J. Potter,0.0011242279590009006,0.001959489420238063,0.035532994923857864,0.48284313725490197,0.001345725628534806,0.0003141616791313978,0.0003141616791313965,7,16,3,3,0,0
Theodore Nott,0.0005156765072227087,0.0016655536583652104,0.04060913705583756,0.4407158836689038,0.0017882406114831206,0.00014411161422594215,0.00014411161422594212,8,14,5,0,0,0
Mungo Bonham,0.0006973257014978544,0.02583922714183694,0.04568527918781726,0.47815533980582525,0.0012904619152609683,0.0001948678749724077,0.00019486787497240975,9,18,3,4,0,1
Galatea Merrythought,0.0005160430509052285,0.0,0.015228426395939085,0.4735576923076923,0.0009131935010993352,0.0001442089223555138,0.0001442089223555137,3,7,0,1,0,0
Mrs Norris,0.0004625551948277021,0.0008868269292028697,0.02030456852791878,0.4528735632183908,0.0009723384325177214,0.00012925843632343313,0.0001292584363234308,4,8,4,0,0,0
Regulus Black,0.00014497931222256746,0.00012299819613608072,0.015228426395939085,0.39478957915831664,0.0009368356564378625,4.051611503503043e-05,4.051611503502996e-05,3,7,3,3,0,0
Sanguini,0.0004370760874363574,0.0,0.01015228426395939,0.45080091533180777,0.0011485394527172889,0.00012213798221954336,0.00012213798221954734,2,6,0,0,0,0
Cadwallader,0.0005899797138104133,0.003427363251955453,0.03045685279187817,0.45813953488372094,0.00095950735402025,0.00016486840883392744,0.00016486840883392503,6,9,1,0,0,0
Billy Stubbs,0.0005459577481922469,0.00037612887245125923,0.025380710659898477,0.40122199592668023,0.0019458726864688657,0.00015257471294186393,0.00015257471294186344,5,10,0,1,2,0
Rita Skeeter,0.0006531792821359764,0.0,0.01015228426395939,0.45080091533180777,0.0008472799590148966,0.00018252649311438412,0.00018252649311438455,2,4,3,3,0,0
Urquhart,0.0007980118307125447,2.6213249273646295e-05,0.015228426395939085,0.45707656612529,0.0008958864420617736,0.00022300164106579722,0.00022300164106579375,3,6,0,1,0,0
Garrick Ollivander,0.0006747227444113112,0.0014236800056043593,0.02030456852791878,0.4539170506912442,0.0011112695734210986,0.00018854704427002597,0.0001885470442700253,4,8,2,2,0,0
Michael Corner,0.000986531007949526,0.002603829091314395,0.025380710659898477,0.4724220623501199,0.0009388260309841081,0.000275692798790779,0.00027569279879078153,5,9,1,0,0,0
Hope Howell,0.0009866614680717552,4.233651085682563e-05,0.02030456852791878,0.4724220623501199,0.0009067315852030006,0.0002757264938356463,0.0002757264938356467,4,7,1,0,0,0
Quirinus Quirrell,0.0004615250635723379,0.01053264592058054,0.025380710659898477,0.48048780487804876,0.0009060200813764343,0.00012897390915196376,0.00012897390915196533,5,7,0,5,0,0
Ambrosius Flume,0.00016636606418581992,0.0,0.01015228426395939,0.3773946360153257,0.001570552719648701,4.6492842248802137e-05,4.64928422488003e-05,2,5,4,6,0,0
Amycus Carrow,0.0007851488464381317,0.008016861295446301,0.025380710659898477,0.4746987951807229,0.0009151519022747495,0.00021941097729157236,0.00021941097729157196,5,8,1,0,0,0
Pigwidgeon,0.0010916543413319055,0.002426402100313209,0.025380710659898477,0.4592074592074592,0.001016087269834395,0.0003050634181018081,0.00030506341810180763,5,9,2,2,0,0
Alecto Carrow,0.0007140317148847657,0.0004917163527181138,0.015228426395939085,0.45496535796766746,0.0008566889318026712,0.00019953229823030497,0.0001995322982303096,3,5,0,0,0,0
Puddifoot,0.0009769815835350662,0.0005101050462596096,0.02030456852791878,0.45707656612529,0.0008964276940943333,0.0002730167279423802,0.0002730167279423846,4,7,1,0,0,0
Graham Montague,0.0002537348552774776,0.0,0.015228426395939085,0.40702479338842973,0.0008845810417547051,7.090938501235165e-05,7.090938501235195e-05,3,6,0,5,0,0
Ciceron Harkiss,5.5555519298866684e-05,0.005076142131979695,0.01015228426395939,0.3773946360153257,0.0013143846503073189,1.5525604508151975e-05,1.5525604508151965e-05,2,3,4,6,0,0
Hector Dagworth-Granger,0.0002490131558909229,0.0,0.005076142131979695,0.39243027888446214,0.0007950577492235551,6.958916527773875e-05,6.958916527773934e-05,1,2,1,0,0,0
Septima Vector,0.0002490131558909229,0.0,0.005076142131979695,0.39243027888446214,0.0007950577492235551,6.958916527773875e-05,6.958916527774441e-05,1,2,1,0,0,0
Bertie Higgs,0.0001036153475721522,0.0,0.025380710659898477,0.3995943204868154,0.001213680356759498,2.89565505961812e-05,2.8956550596181006e-05,5,9,3,3,0,0
Sorting Hat,0.001193059096901179,0.005247881746407284,0.035532994923857864,0.48048780487804876,0.001016382467425512,0.00033340563272821487,0.00033340563272821444,7,11,1,0,0,0
Avery (Marauder-era),5.6197478684915203e-05,0.00044472011838251154,0.02030456852791878,0.3696060037523452,0.0011401079255833498,1.570485456789566e-05,1.5704854567896333e-05,4,5,2,2,0,0
Tiberius Ogden,9.020764154951632e-05,0.0017511889685709792,0.025380710659898477,0.3995943204868154,0.0011143744092441212,2.520958008571781e-05,2.5209580085718083e-05,5,7,3,3,0,0
Cedric Diggory,0.00048792718748272306,0.0009247261940725112,0.015228426395939085,0.46352941176470586,0.0008475846776850177,0.0001363485916939085,0.0001363485916939086,3,4,3,3,0,0
Peter Pettigrew,0.00036743241207620617,0.013896527809070575,0.03045685279187817,0.46904761904761905,0.0010938726059197905,0.00010267853831493392,0.00010267853831493601,6,9,3,3,0,0
Melinda Bobbin,0.0005601576883262402,0.0006174673306998578,0.02030456852791878,0.466824644549763,0.000890387814931692,0.00015653449402317258,0.00015653449402317732,4,6,5,0,0,0
Wendelin the Weird,0.0005587745521954739,0.01015228426395939,0.015228426395939085,0.45707656612529,0.0017815973656183392,0.00015614778799097088,0.000156147787990969,3,4,8,0,3,0
Rolanda Hooch,0.00045302270715974545,0.0018606379530700836,0.02030456852791878,0.45496535796766746,0.0008869842062007483,0.00012659443099958222,0.00012659443099958235,4,5,1,4,0,0
Igor Karkaroff,0.00011016990790866723,0.0,0.02030456852791878,0.3840155945419103,0.0009148409917343034,3.078808782714497e-05,3.0788087827144724e-05,4,6,3,3,0,0
Fergus,3.822746169292547e-06,0.0,0.005076142131979695,0.32295081967213113,0.0008316316183679079,1.0683072426230897e-06,1.0683072426217565e-06,1,2,1,0,0,0
Gibbon,0.0006338114400362521,0.0075167858772381005,0.025380710659898477,0.4746987951807229,0.0008910845405089311,0.0001771229564333389,0.0001771229564333385,5,6,0,1,0,0
Lee Jordan,0.0004379043514930851,0.0004205311117024158,0.015228426395939085,0.4528735632183908,0.0008699369340971334,0.00012236943509864957,0.0001223694350986494,3,4,4,4,0,0
Alastor Moody,0.000565277968643906,0.027091484627311264,0.035532994923857864,0.48883374689826303,0.00100453735513951,0.00015796988389945647,0.00015796988389945286,7,8,2,2,0,0
