name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Igor Karkaroff,0.03337260483072766,0.015404077484570705,0.1751412429378531,0.5139525698487113,0.010181249771271139,0.009357685738373433,0.009357685738373436,31,468,1,0,0,0
Sybill Trelawney,0.024854784600076316,0.0021731695013771355,0.06214689265536723,0.45700106886547565,0.0035459295549522124,0.006969217753412583,0.006969217753412589,11,159,0,1,0,0
Cho Chang,0.026389350388974577,0.03513230023570725,0.11864406779661017,0.47900961892415295,0.005110718711816742,0.007399553435921857,0.007399553435921855,21,214,0,1,0,0
Neville Longbottom,0.03191460206785209,0.04502565491356885,0.1694915254237288,0.5032452246435297,0.007109267273042386,0.00894888600805159,0.008948886008051592,30,318,3,2,0,0
Minerva McGonagall,0.028985368733016777,0.02503867417132241,0.192090395480226,0.5267613566362179,0.0074915370575107006,0.008127508041764707,0.008127508041764717,34,359,1,0,0,0
Cornelius Fudge,0.019607946607711847,0.025740166544048565,0.1977401129943503,0.5139525698487113,0.009293271005036343,0.005498064257796312,0.005498064257796308,35,362,1,0,0,0
Argus Filch,0.013180749395711887,0.011683282752490427,0.06779661016949153,0.46453405351710436,0.00534322129612144,0.0036958214455574913,0.003695821445557496,12,202,1,0,0,0
Olympe Maxime,0.025295317429783644,0.014894609497086706,0.13559322033898305,0.49732469258889994,0.005946331715166389,0.007092818169139763,0.007092818169139767,24,303,4,1,0,0
Godric Gryffindor,0.023688565991582644,0.06869803091816667,0.21468926553672316,0.5202781399391568,0.007073377198380925,0.006642277994218001,0.0066422779942180024,38,250,2,2,0,0
William Weasley,0.027120329094366534,0.016459232707565805,0.14689265536723164,0.5032452246435297,0.0069771091612616225,0.0076045789183292745,0.007604578918329262,26,340,2,3,0,0
Gregory Goyle,0.012578116733197895,0.007032729228130422,0.1016949152542373,0.47231954044755864,0.005227494810546584,0.0035269187914523594,0.0035269187914523568,18,216,6,5,0,0
Vincent Crabbe,0.011171989480789377,0.009493862668668366,0.096045197740113,0.4683944473136454,0.00488606190882504,0.0031326303920928534,0.003132630392092855,17,204,6,5,0,0
Dudley Dursley,0.014093621011723028,0.0,0.03954802259887005,0.452113356899,0.004263733027694631,0.003951787312367099,0.003951787312367101,7,193,7,6,0,0
Percy Weasley,0.021958297910580554,0.03666576312305947,0.1977401129943503,0.5186821947246196,0.007189952640449501,0.006157134469787739,0.0061571344697877355,35,316,2,3,0,0
Amos Diggory,0.012821952850729748,0.011785839747103259,0.0903954802259887,0.4710038871315487,0.0036234536579305334,0.00359521550335642,0.003595215503356425,16,137,0,1,0,0
Ginevra Weasley,0.022508936670011595,0.006086743084340786,0.12429378531073446,0.49154184732623835,0.004713347072876277,0.006311548081192071,0.006311548081192079,22,225,0,3,0,0
Petunia Dursley,0.0074786532166475446,0.011050662518468644,0.04519774011299435,0.4545440738715752,0.003506201931499355,0.002096969648059649,0.002096969648059652,8,149,7,6,0,0
Pigwidgeon,0.015346583167453095,0.003988756922845194,0.1016949152542373,0.47631097318373516,0.004016710761726997,0.0043031948508377325,0.00430319485083773,18,133,0,1,0,0
Barry Ryan,0.004518714706717033,0.03723823027968412,0.11864406779661017,0.48311541565778854,0.0034459809723136857,0.0012670407531882304,0.0012670407531882317,21,100,1,0,0,0
Prime Minister,0.004934674422720333,0.0021303940779909027,0.06779661016949153,0.4632613574800712,0.0033356064140677376,0.0013836577414589166,0.001383657741458918,12,100,1,0,0,0
Colin Creevey,0.008199113310115802,0.0033774297334083344,0.05649717514124294,0.46453405351710436,0.0028435532024416493,0.002298969018014272,0.0022989690180142716,10,64,0,1,0,0
Buckbeak,0.01663618764097281,0.004208588546812349,0.06779661016949153,0.4710038871315487,0.003332062320003091,0.004664808650864663,0.0046648086508646585,12,145,0,0,0,0
Charles Weasley,0.009772188539909372,0.002136873665793934,0.0790960451977401,0.47364256437038094,0.0036763689674490516,0.0027401222452637145,0.0027401222452637184,14,163,2,3,0,0
Parvati Patil,0.011097606857571515,0.0084444191061695,0.096045197740113,0.4683944473136454,0.003010444163509567,0.003111740139335681,0.0031117401393356966,17,106,0,2,0,0
Myrtle Warren,0.007519504955261853,0.010978428351309707,0.02824858757062147,0.4403395715630885,0.0031781676232874975,0.002108407564801638,0.0021084075648016352,5,59,8,7,1,0
Dean Thomas,0.00998607578699464,0.012838406690394415,0.10734463276836158,0.4607367724256839,0.0035888411505785377,0.0028001290182132444,0.0028001290182132427,19,138,3,2,0,0
Seamus Finnigan,0.012992159959469432,0.008491029660644125,0.11299435028248588,0.4683944473136454,0.003968020101230376,0.0036430345248732892,0.0036430345248732805,20,162,3,2,0,0
Poppy Pomfrey,0.009343344458698883,0.021552156356944924,0.12429378531073446,0.4858919410351321,0.0028983345002184645,0.0026198635564947358,0.002619863556494734,22,99,1,0,0,0
Peeves,0.004680607422081043,0.017288403903651772,0.05649717514124294,0.4497084986176223,0.003097814709063738,0.0013124320931761065,0.0013124320931761169,10,73,1,0,0,0
Angelina Johnson,0.007853595271086524,0.0013211111920665081,0.05084745762711865,0.45090772128060264,0.0026518856882053366,0.002202133502488855,0.0022021335024888567,9,67,0,3,0,0
Padma Patil,0.007887817316355374,0.0010685408004727063,0.05649717514124294,0.4545440738715752,0.0019435293213342867,0.0022117898454788332,0.0022117898454788315,10,61,0,1,0,0
Father Christmas,0.008333119376055952,0.0249958815973692,0.12429378531073446,0.4887005649717514,0.0025270634852096983,0.0023366068755390486,0.0023366068755390486,22,88,0,1,0,0
Garrick Ollivander,0.00535445786480527,0.011771353771064865,0.05649717514124294,0.4533254570515442,0.002473791378853914,0.0015013598184534535,0.001501359818453455,10,53,4,1,0,0
Fang,0.005036782865458809,0.0006124256172407175,0.04519774011299435,0.4557692600545175,0.0017840358390177004,0.0014123209292258002,0.0014123209292257965,8,58,4,1,0,0
Salazar Slytherin,0.005891978808100327,0.017945653388123574,0.11864406779661017,0.48311541565778854,0.0025256488243010577,0.0016520875795101174,0.001652087579510118,21,72,6,5,0,0
Fat Lady,0.005446033946388063,0.003327107414475725,0.05084745762711865,0.45090772128060264,0.0017978331381931223,0.001527048694258068,0.0015270486942580688,9,41,0,1,0,0
Bertha Jorkins,0.005938607499006574,0.011095535701867203,0.10734463276836158,0.49732469258889994,0.0031119013844251664,0.0016651771537586435,0.001665177153758648,19,119,1,0,0,0
Pansy Parkinson,0.008493156935499246,0.0002360187290146217,0.06779661016949153,0.4545440738715752,0.0022633954775449785,0.0023814876792020326,0.0023814876792020378,12,79,6,5,0,0
Lee Jordan,0.006391410509187414,0.0006853357406221623,0.05649717514124294,0.4632613574800712,0.0022389619924426756,0.0017921402019979318,0.0017921402019979318,10,79,2,3,0,0
Blast-Ended Skrewt,0.0041024989955952135,0.0,0.01694915254237288,0.4280769505828506,0.0013598829829395871,0.0011503112487803034,0.0011503112487803052,3,31,0,1,0,0
Roger Davies,0.0036755449611774026,0.0012901064197102098,0.05649717514124294,0.4473290885720264,0.0017474689263302008,0.0010306278133319867,0.001030627813331989,10,49,0,1,0,0
Helga Hufflepuff,0.0054989862038362074,0.0232331980191778,0.12994350282485875,0.47900961892415295,0.004345118343327962,0.0015419178105453245,0.001541917810545318,23,88,3,2,0,0
Aidan Lynch,0.003468046887139845,0.014836152314259032,0.0790960451977401,0.4607367724256839,0.00289878322477607,0.0009724228851087264,0.0009724228851087261,14,52,5,4,0,0
Crookshanks,0.003201727834583823,0.008822281696949227,0.03954802259887005,0.44264501434614134,0.0012586132774680112,0.000897786945663402,0.0008977869456634,7,26,0,1,0,0
Fawkes,0.0031011165082013526,0.0,0.01694915254237288,0.4346796798977532,0.0011914021288775406,0.0008695298099536782,0.000869529809953677,3,21,0,1,0,0
Lavender Brown,0.0027040033974232935,0.0002813640820762573,0.06214689265536723,0.4497084986176223,0.0017854759614000706,0.0007582144230430959,0.0007582144230430985,11,48,0,2,0,0
Mrs Norris,0.002283693003678627,0.0010644984402688564,0.03389830508474576,0.44497472494796314,0.0015027242939096178,0.0006403376946341409,0.0006403376946341413,6,33,1,0,0,0
Lucius Malfoy,0.004503477663691602,0.0010800806850904164,0.05649717514124294,0.4582395541469539,0.0021453245362888914,0.0012627747239498815,0.001262774723949884,10,51,1,0,0,0
Ivan Volkov,0.00015772306369013698,0.0014059194137153092,0.05084745762711865,0.3765933084192115,0.0030349280294975447,4.422702579191416e-05,4.422702579191901e-05,9,28,5,4,0,0
Pyotr Vulchanov,0.0001340994692741868,0.0018458129286450797,0.04519774011299435,0.37575643440050216,0.002763489960798555,3.760275583748085e-05,3.760275583747988e-05,8,25,5,4,0,0
Filius Flitwick,0.0035878996328084123,0.005910399784109102,0.06214689265536723,0.4607367724256839,0.0017886016698783563,0.0010060461957257635,0.0010060461957257588,11,56,1,0,0,0
Pomona Sprout,0.003551504184254221,0.006646472274130587,0.0790960451977401,0.4683944473136454,0.0017013254968281624,0.000995832155790793,0.0009958321557907946,14,40,3,2,0,0
Chudley Cannons,0.0031065266895058015,0.00029276642622834127,0.03389830508474576,0.4403395715630885,0.0012186991973018996,0.0008710611101275109,0.0008710611101275098,6,22,0,1,0,0
Olive Hornby,0.0005695798680106949,0.0,0.01694915254237288,0.4291634403051421,0.0020677066305021946,0.0001597058090984588,0.00015970580909846228,3,18,8,7,1,0
Arthur Weasley,0.002386488677500695,0.001879122487469474,0.0847457627118644,0.4749730210118708,0.0024204404967558524,0.000669176763048668,0.0006691767630486711,15,60,1,0,0,0
Wendelin the Weird,0.0027650748381304216,0.001886772391131043,0.03954802259887005,0.44614880073938257,0.001176269299527937,0.0007753205053374628,0.0007753205053374617,7,20,0,1,0,0
Ernest Macmillan,0.0023310019701402304,0.0022891487915933325,0.05084745762711865,0.4485156378785835,0.00232960187988863,0.0006536118266415433,0.0006536118266415438,9,38,3,2,0,0
Moran,0.00021620578442751607,0.008510930405452543,0.0790960451977401,0.4533254570515442,0.004942119964781713,6.062290576129841e-05,6.0622905761297606e-05,14,46,5,4,0,0
Mullet,0.0005597465493385215,0.001589895339612099,0.06779661016949153,0.4485156378785835,0.0037369556515185966,0.0001569481692028399,0.00015694816920283874,12,34,5,4,0,0
Troy,0.0007560544266980503,0.0029338154738118532,0.0790960451977401,0.4533254570515442,0.004017185630906549,0.00021199145027591461,0.00021199145027591705,14,39,5,4,0,0
Arnold Peasegood,0.0018617351951484727,0.00024133020364280482,0.022598870056497175,0.4414892832381879,0.001067599937796237,0.0005220480951731316,0.0005220480951731329,4,14,0,1,0,0
Augustus Rookwood,0.0002544509139277836,0.002351264927184475,0.02824858757062147,0.3987981025477028,0.0011152087194518062,7.135156577683852e-05,7.135156577684565e-05,5,14,1,0,0,0
Frank Bryce,0.0006516113218979672,0.013155568238389426,0.04519774011299435,0.4485156378785835,0.0022523910215852586,0.00018271295320623665,0.00018271295320623575,8,21,1,0,0,0
Nagini,0.00011245667144275327,0.0,0.005649717514124294,0.34090805540368146,0.0009669742872677193,3.1534755737700264e-05,3.153475573769974e-05,1,6,0,0,0,0
Vasily Dimitrov,4.350519837318934e-05,0.0002505580221296708,0.06214689265536723,0.36838866117696295,0.0032635677745212676,1.2199403406713061e-05,1.2199403406712965e-05,11,27,5,4,0,0
Sorting Hat,0.0015214619612301623,0.04763126107663958,0.07344632768361582,0.4658137616535151,0.003478466953959443,0.0004266180772531205,0.000426618077253113,13,27,4,2,0,0
Rowena Ravenclaw,0.0016445050246806123,0.013041715303662495,0.0903954802259887,0.45948477032670104,0.0022910971963510107,0.000461117730440453,0.00046111773044045344,16,35,3,2,0,0
Remus Lupin,0.0016587018119218042,0.007968431237474798,0.0790960451977401,0.46969554300062777,0.0022167949158195593,0.00046510143671927505,0.00046510143671927955,14,30,2,2,0,0
Dennis Creevey,0.0012776586003084738,0.025560715822148476,0.05084745762711865,0.4582395541469539,0.001586292486792082,0.00035825105170229714,0.00035825105170229557,9,15,4,1,0,0
Septima Vector,0.0022020308726203477,0.0,0.01694915254237288,0.4369260865122119,0.0010624074940480891,0.0006174579382509054,0.0006174579382509093,3,14,0,1,0,0
Evan Rosier,0.0005451698430324977,0.010311521657014166,0.04519774011299435,0.4497084986176223,0.0016856012628316858,0.00015286866306677454,0.0001528686630667732,8,19,1,0,0,0
Cuthbert Binns,0.001800695532001897,0.00011736785920812788,0.02824858757062147,0.4403395715630885,0.0010613502709312607,0.000504915885968312,0.0005049158859683047,5,13,0,1,0,0
Alexei Levski,0.000582878725021779,0.0033634592000014937,0.07344632768361582,0.4497084986176223,0.003227949018879892,0.00016343467681800256,0.00016343467681799627,13,27,5,4,0,0
Violet,0.0008526107369675837,0.0,0.02824858757062147,0.4346796798977532,0.001185402245481499,0.00023906895902421057,0.00023906895902421163,5,14,2,3,0,0
Dot,9.627062598334991e-07,0.0,0.005649717514124294,0.3079970773774608,0.001298532416955578,2.6994849957834077e-07,2.6994849958679035e-07,1,5,1,0,5,0
Hannah Abbott,0.00025276280318373265,0.0073100471507597615,0.03389830508474576,0.43579998835109796,0.0013377654182988074,7.087422417498419e-05,7.08742241749805e-05,6,11,3,2,0,0
Gabrielle Delacour,0.0005062251620035743,0.002958998294478099,0.02824858757062147,0.4346796798977532,0.0009983457624759878,0.00014194600427449498,0.00014194600427449452,5,9,2,1,0,0
Alicia Spinnet,3.130158307373437e-05,0.0,0.011299435028248588,0.3464967120496434,0.0009942581043296732,8.777160541120112e-06,8.777160541120014e-06,2,5,0,3,0,0
Rosmerta,0.0011091863577127935,0.004573205557333859,0.04519774011299435,0.4557692600545175,0.0011112664514646754,0.00031101349040400875,0.0003110134904040085,8,15,1,0,0,0
Justin Finch-Fletchley,0.0007345774456934536,0.00047011466835525183,0.022598870056497175,0.43579998835109796,0.0011313221664467714,0.0002059689998382332,0.00020596899983822724,4,9,3,2,0,0
Mundungus Fletcher,4.9101839051281006e-05,0.0,0.022598870056497175,0.3559797799583705,0.0012032478377125197,1.376863900390903e-05,1.3768639003907626e-05,4,8,2,3,0,0
Hope Howell,0.0012035678086080607,0.014851152062570684,0.04519774011299435,0.4533254570515442,0.001150744008450027,0.0003374778269121845,0.00033747782691218335,8,12,0,3,0,0
Antonin Dolohov,0.00017536310671817178,0.0,0.01694915254237288,0.36838866117696295,0.001002477125557082,4.917365020617746e-05,4.9173650206181016e-05,3,9,1,0,0,0
Malcolm Baddock,0.000793577334113205,0.0006237463339775773,0.03389830508474576,0.4391958324161714,0.0012924731159593725,0.00022251285317113383,0.00022251285317113645,6,10,6,5,0,0
Eloise Midgen,0.0007926569686738462,0.001511234745954054,0.03954802259887005,0.4114121544531046,0.0013282189896872557,0.00022227093692022982,0.00022227093692022974,7,13,3,2,0,0
Connolly,1.072077668888831e-05,0.0008502911746679247,0.03954802259887005,0.3500836345346293,0.0015412307279265192,3.006233157991231e-06,3.0062331579913873e-06,7,10,5,4,0,0
Roberts,0.0011799281899449166,0.005117650314689135,0.04519774011299435,0.4485156378785835,0.0013237219516109078,0.000330857176643916,0.00033085717664391547,8,13,2,3,0,0
Wilkes,4.124068834049563e-05,0.0009751145248063584,0.01694915254237288,0.35673079215237546,0.0011062303634766341,1.1564508131217141e-05,1.1564508131218566e-05,3,5,1,0,0,0
Merlin,0.0007109221006687638,0.002260949864871057,0.022598870056497175,0.43805801937882377,0.0009529209581536622,0.00019933997223169178,0.00019933997223169046,4,6,0,1,0,0
Stewart Ackerley,0.0005598587349937396,0.0,0.01694915254237288,0.43356511661596403,0.0012608225418744019,0.00015697959864168255,0.00015697959864166872,3,8,4,2,0,0
Bertie Bott,0.0003545773442230168,0.0028612192901825446,0.01694915254237288,0.4324562544251304,0.0009252661681891022,9.942435963073458e-05,9.94243596307414e-05,3,5,1,0,0,0
Peter Pettigrew,0.0005991434378409339,0.0,0.011299435028248588,0.43135304969445404,0.0009545431550505411,0.0001679958175494087,0.00016799581754940883,2,6,0,0,0,0
Broderick Bode,1.1020337224802376e-65,0.0,0.005649717514124294,0.005649717514124294,0.0056179775280898875,-6.326001447624799e-22,2.531139834645723e-18,1,3,9,8,3,0
Saul Croaker,1.1020337224802376e-65,0.0,0.005649717514124294,0.005649717514124294,0.0056179775280898875,2.2437732692580544e-21,-7.136190843116828e-19,1,3,9,8,3,0
Cassius Warrington,0.000545865878758087,0.0,0.011299435028248588,0.42699594818238884,0.0009145082359360501,0.00015305584749574421,0.00015305584749574018,2,4,3,2,0,0
Oblansk,1.0167840323656868e-05,0.0,0.011299435028248588,0.3388585079764048,0.0009495781161663563,2.851186131010325e-06,2.851186131008957e-06,2,4,1,0,0,0
Ali Bashir,0.00022952802126856848,0.010339907215330946,0.02824858757062147,0.4438068122840577,0.0010186299073810248,6.435846916091884e-05,6.435846916092054e-05,5,7,1,0,0,0
Armando Dippet,4.94825958961922e-06,6.420133538777607e-05,0.011299435028248588,0.3046673792436504,0.0012271919767950492,1.3875972399450115e-06,1.3875972399456578e-06,2,5,8,7,1,0
Clara Ivanova,1.582657396934221e-05,0.0017306369645658606,0.05084745762711865,0.36207793464716487,0.002094833137845274,4.437988666152512e-06,4.4379886661511275e-06,9,13,5,4,0,0
Errol,0.00018604767684344786,0.004339204973598146,0.022598870056497175,0.39785975407111995,0.0011395916413861952,5.2170211176089585e-05,5.217021117609555e-05,4,6,0,1,0,0
James Potter I,0.0004181717371344149,0.0,0.011299435028248588,0.43135304969445404,0.0009379739227805611,0.00011725300432255585,0.00011725300432255461,2,5,0,0,0,0
Hermes,0.0001739829571088714,0.0,0.01694915254237288,0.3941501060145128,0.001096699402983753,4.878716828332224e-05,4.878716828332649e-05,3,5,0,1,0,0
Aberforth Dumbledore,0.00013766600416420432,0.0,0.005649717514124294,0.36520603775426774,0.0008929462474767857,3.860369694108199e-05,3.860369694108152e-05,1,3,1,0,0,0
Quigley,4.2488240960192175e-06,0.0022379773018520272,0.04519774011299435,0.3388585079764048,0.001662409651034809,1.1914362352094371e-06,1.1914362352065432e-06,8,10,5,4,0,0
Elfric the Eager,9.177733610946955e-05,0.0,0.005649717514124294,0.36520603775426774,0.0008761963747223515,2.5735797960721327e-05,2.57357979607244e-05,1,2,1,0,0,0
Mulciber (Marauder-era),4.5070207507957236e-05,0.0,0.01694915254237288,0.3559797799583705,0.0012795119162940616,1.2638063016199817e-05,1.2638063016200412e-05,3,5,1,0,0,0
Travers,7.036196158334237e-05,0.0,0.01694915254237288,0.3559797799583705,0.0013496052507874431,1.973008505892211e-05,1.973008505892277e-05,3,6,1,0,0,0
Perkins,0.0003206480847246104,0.0,0.005649717514124294,0.39232110320238045,0.0008738033700297636,8.991422010755391e-05,8.991422010755059e-05,1,2,0,1,0,0
Bloody Baron,0.0006874562847484792,0.0010398222768215068,0.022598870056497175,0.4391958324161714,0.0010026425868990428,0.00019276400403231336,0.00019276400403231056,4,7,6,5,0,0
Lev Zograf,0.00021998277529062756,0.01379224577952046,0.05084745762711865,0.44497472494796314,0.0016444934362856154,6.16819392055837e-05,6.168193920557633e-05,9,10,5,4,0,0
Mungo Bonham,0.0002447457055057648,0.012207265800111717,0.02824858757062147,0.4391958324161714,0.0009883492381223696,6.862590215562232e-05,6.862590215562406e-05,5,6,1,0,0,0
Fridwulfa,3.748555714758442e-05,0.0,0.005649717514124294,0.34090805540368146,0.0008841225152315619,1.0511585245900087e-05,1.0511585245900868e-05,1,2,0,0,0,0
Arabella Figg,0.0005202575422010079,0.001635369210484773,0.02824858757062147,0.43579998835109796,0.001161026409580252,0.00014587798923522562,0.00014587798923522703,5,7,2,2,0,0
Bozo,6.792952802364444e-05,0.0,0.01694915254237288,0.36838866117696295,0.0009558900159072019,1.9048092804795964e-05,1.904809280479612e-05,3,5,1,0,0,0
Hassan Mostafa,0.00040152139018676035,0.008264405598400268,0.04519774011299435,0.4438068122840577,0.0014417393774345273,0.00011258372394936819,0.00011258372394936808,8,9,5,4,0,0
Theodore Nott,0.00019177424194256282,0.0009506656554789945,0.022598870056497175,0.4291634403051421,0.001079206593072976,5.3771923430205644e-05,5.377192343021224e-05,4,5,6,5,0,0
Summers,4.871506121264864e-06,0.0003911833412277239,0.01694915254237288,0.34022212370266797,0.0009651930001159472,1.3660166432297995e-06,1.366016643223254e-06,3,3,3,2,0,0
Florence,6.658581221240738e-05,0.0010548777976608123,0.011299435028248588,0.3774339184826473,0.0008776280330969751,1.8671653379290174e-05,1.867165337929001e-05,2,2,1,0,0,0
Ogg,0.0002233996550624366,0.004155210094194421,0.01694915254237288,0.4291634403051421,0.0008943556822723275,6.264002927823287e-05,6.264002927823568e-05,3,3,2,3,0,0
Oliver Wood,0.0003412957430688244,0.012040683811495777,0.011299435028248588,0.43579998835109796,0.0008748192318916033,9.569992328062981e-05,9.569992328063629e-05,2,2,0,1,0,0
Urg the Unclean,4.107729851025798e-05,8.646121897277523e-05,0.01694915254237288,0.3479226244449094,0.0011344985999535236,1.1518244990641156e-05,1.1518244990641906e-05,3,3,2,3,0,0
Payne,0.00016446117227172233,0.0011816746962162992,0.01694915254237288,0.3941501060145128,0.0009672801393897266,4.611722203336421e-05,4.611722203336495e-05,3,3,2,3,0,0
Trevor,0.00019040191594829384,0.0023426305046574305,0.011299435028248588,0.42699594818238884,0.0008782676045268451,5.338711217597486e-05,5.338711217597705e-05,2,2,3,2,0,0
Frank Longbottom,2.5306701649588736e-05,0.0,0.005649717514124294,0.3508099491290996,0.0008601441300188058,7.0962132742158736e-06,7.096213274211569e-06,1,1,1,0,0,0
Gilderoy Lockhart,0.00016081415965977437,0.00042453133025166924,0.011299435028248588,0.39507101747716356,0.0009210578411648689,4.5094542493886854e-05,4.50945424938879e-05,2,2,2,2,0,0
Eleanor Branstone,4.129689602748784e-05,0.0022870396385318123,0.022598870056497175,0.3508099491290996,0.0013417812321201835,1.1579824984115975e-05,1.1579824984121023e-05,4,4,2,3,0,0
Narcissa Malfoy,1.9231664133064247e-05,0.0,0.011299435028248588,0.34936032124013633,0.0008820423333914994,5.392699841229091e-06,5.392699841229314e-06,2,2,6,5,0,0
Owen Cauldwell,2.8122207017128646e-06,0.0010630515062829825,0.01694915254237288,0.32454970341694045,0.0012555418274239037,7.886014807456979e-07,7.886014807479008e-07,3,3,4,3,0,0
Emeric the Evil,0.00018802069765848196,0.004444365490839783,0.01694915254237288,0.40549255510845555,0.0009004818588222172,5.2723585701371805e-05,5.2723585701361776e-05,3,3,2,2,0,0
Cuthbert Mockridge,2.627453142357439e-72,0.0,0.005649717514124294,0.005649717514124294,0.0056179775280898875,2.4665758057177486e-21,1.2658316889587807e-18,1,1,10,9,4,1
Gilbert Wimple,2.627453142357439e-72,0.0,0.005649717514124294,0.005649717514124294,0.0056179775280898875,3.740395622279041e-22,8.347432018953516e-18,1,1,10,9,4,1
Joey Jenkins,0.00018097170070651913,0.0,0.005649717514124294,0.42592039163784884,0.0008592658614834632,5.074281322685286e-05,5.0742813226854926e-05,1,1,0,1,6,0
Katie Bell,0.00021754383866791417,0.006723209132323842,0.01694915254237288,0.43025545923721625,0.0009003697215121314,6.099823687036195e-05,6.099823687036244e-05,3,3,2,2,0,0
Graham Pritchard,3.9251998348164256e-14,0.0,0.005649717514124294,0.19368888371159906,0.002668959917056013,1.1006874466922398e-14,1.1005233902791812e-14,1,1,4,2,2,0
Orla Quirke,1.3284692839829633e-10,0.011042629686697484,0.011299435028248588,0.24121311766080739,0.004316619292725618,3.724967454611868e-11,3.724967063278805e-11,2,2,4,2,2,0
Bodrod the Bearded,5.314201824483444e-05,0.002226964857505408,0.022598870056497175,0.35673079215237546,0.001215534298833297,1.4901287883408494e-05,1.4901287883416926e-05,4,4,2,3,0,0
Avery (Marauder-era),0.0002307578670569075,0.013248472553601887,0.03389830508474576,0.43805801937882377,0.0011184363627838915,6.470348374785874e-05,6.470348374786354e-05,6,6,6,5,0,0
