name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Beedle the Bard,0.0012198396261347067,0.00017173102384444579,0.023060796645702306,0.44824474863320585,0.0005061139730554185,0.0003480950619442678,0.0003480950619442702,11,63,1,0,0,0
Hannah Abbott,0.0009257930938798459,0.00017588724978058007,0.04821802935010482,0.4549349687620597,0.0007367134738373176,0.00026419781979997826,0.0002641978197999779,23,86,2,2,0,0
Leanne,0.00072551766916853,3.6556323971819797e-05,0.01886792452830189,0.4404717183100867,0.0004925616060928156,0.0002070399711746325,0.00020703997117463218,9,54,2,2,0,0
Caractacus Burke,0.00013140866740363064,2.390929991733537e-05,0.012578616352201259,0.4337852406127799,0.0005763760040727359,3.749797734202679e-05,3.7497977342029664e-05,6,46,0,1,0,0
Marcus Belby,0.00012940112738045063,0.000982819119655757,0.020964360587002098,0.4341971924082336,0.0006224247879821644,3.692807573674791e-05,3.692807573674866e-05,10,37,4,2,0,0
Aidan Lynch,0.0005560605106802565,0.007398651105719358,0.029350104821802937,0.4438928578697767,0.000939172075978977,0.00015868958190423817,0.00015868958190423462,14,52,7,6,0,0
Hokey,0.00019536487347950466,0.0015587159342271711,0.016771488469601678,0.4375211900534641,0.0005655193794955833,5.575051336156539e-05,5.5750513361565646e-05,8,44,0,1,0,0
Olive Hornby,0.00010555560010796626,1.5012841341075672e-06,0.008385744234800839,0.426501533214431,0.0004228902272542373,3.0123826005561888e-05,3.0123826005562962e-05,4,23,1,0,0,0
Trevor,0.0004975754929809749,0.0009720706627153723,0.014675052410901468,0.43710290975704585,0.0004325852493090449,0.00014199833356184688,0.00014199833356184707,7,39,2,2,0,0
Jimmy Peakes,0.0004789855340404786,0.00243917203347209,0.023060796645702306,0.4421756707987137,0.0006106522830945917,0.00013669263609107933,0.0001366926360910792,11,42,2,18,0,0
Ritchie Coote,0.00041705947881057876,0.007854996085826405,0.020964360587002098,0.43920234736394814,0.0006040660589892086,0.00011902089521125401,0.00011902089521125461,10,40,2,18,0,0
Amycus Carrow,0.0005177578502645716,0.0014778352416352425,0.029350104821802937,0.44868463553078514,0.0006135017598020464,0.00014775475311448746,0.00014775475311448844,14,64,2,2,0,0
Chudley Cannons,0.0008553278224652279,5.093384329153539e-05,0.016771488469601678,0.4417484479283768,0.000497983242925375,0.00024408505544557446,0.00024408505544558156,8,36,1,0,0,0
Pius Thicknesse,0.000522293991784746,0.003842738333368396,0.03563941299790357,0.4451895263932522,0.00045983204663164014,0.00014905401407006887,0.0001490540140700687,17,38,0,1,0,0
Tobias Snape,0.0008168832638456861,0.0004392391958617413,0.025157232704402517,0.45268281545135647,0.0005334581442528331,0.00023311549451711554,0.0002331154945171158,12,51,1,0,0,0
Albert Runcorn,0.000960309147121978,0.0009765489553478514,0.02725366876310273,0.4473675573442955,0.000645561965816855,0.0002740418246241499,0.0002740418246241484,13,76,8,0,0,0
Millicent Bulstrode,0.0009385006960747954,0.0004567091665798639,0.023060796645702306,0.4404717183100867,0.00043991673694135835,0.0002678140302738585,0.00026781403027385824,11,44,1,0,0,0
Karkus,0.0003717305110506366,0.0016128017069134454,0.016771488469601678,0.4438928578697767,0.00045019066193039987,0.00010607471738154368,0.00010607471738154329,8,43,0,0,0,0
Marvolo Gaunt,0.0007752885702427827,0.003962057996096023,0.01886792452830189,0.44693024790407626,0.0005273274152525929,0.0002212444296367835,0.0002212444296367858,9,54,0,1,0,0
Irma Pince,0.0012071635147039258,0.0004108198105134122,0.01886792452830189,0.43920234736394814,0.0004759144967847837,0.00034448128674117534,0.00034448128674117664,9,53,1,0,0,0
Amy Benson,5.072712956586551e-05,0.0,0.006289308176100629,0.3756858205471405,0.000737882172911105,1.4474582626399165e-05,1.4474582626397613e-05,3,22,0,1,0,0
Dennis Bishop,5.072712956586551e-05,0.0,0.006289308176100629,0.3756858205471405,0.000737882172911105,1.4474582626399165e-05,1.4474582626399595e-05,3,22,0,1,0,0
Ivan Volkov,5.334636842560641e-06,0.0004478500897799227,0.01886792452830189,0.333973443101439,0.0010796326805926307,1.5222538885112837e-06,1.5222538885127343e-06,9,28,7,6,0,0
Pyotr Vulchanov,4.520324139681218e-06,0.0006209756309757321,0.016771488469601678,0.3337296668655986,0.0009840374260162456,1.2898868521794997e-06,1.289886852180017e-06,8,25,7,6,0,0
Florean Fortescue,0.0006421689155639061,8.110853648882313e-05,0.020964360587002098,0.4438928578697767,0.00041568407459851805,0.00018325937804273518,0.00018325937804273247,10,34,1,0,0,0
Griselda Marchbanks,0.0008428702032688992,0.0015710739350367584,0.025157232704402517,0.4495670045288791,0.0004901456321093421,0.00024052911936993062,0.000240529119369931,12,45,1,0,0,0
Dirk Cresswell,0.0005399002312527721,0.010096742522534043,0.03563941299790357,0.45538809124090635,0.0006812704681617646,0.00015407673370954544,0.00015407673370954576,17,66,0,4,0,0
Anthony Goldstein,0.0004395440806095763,0.0017553703934244927,0.04402515723270441,0.4522350579682196,0.0009121178510752507,0.00012543126776872867,0.00012543126776872938,21,91,2,2,0,0
Terry Boot,0.0006249334037641598,0.009830083262893242,0.052410901467505246,0.4576673109167868,0.000962135250137381,0.00017833383848313677,0.00017833383848313717,25,95,2,2,0,0
Ronan,0.000519643912149582,0.0,0.010482180293501049,0.43132985245836797,0.00048745761300839085,0.00014829065874127738,0.00014829065874127554,5,39,1,0,0,0
Wendelin the Weird,0.0006957011978312619,0.003248094686548147,0.020964360587002098,0.4434623119358584,0.0005707423761400876,0.00019853390522918152,0.0001985339052291836,10,30,1,0,0,0
Walden Macnair,0.0007594610792257839,0.0030343750996168965,0.039832285115303984,0.45268281545135647,0.000657447063496075,0.0002167271537030827,0.0002167271537030826,19,74,0,1,0,0
Sturgis Podmore,0.000991039432453452,0.005929604324024689,0.039832285115303984,0.4522350579682196,0.0007888214327044457,0.00028280833521692985,0.00028280833521693093,19,68,0,1,0,0
Susan Bones,0.0004226906509578296,0.0013660066702090804,0.029350104821802937,0.4421756707987137,0.0006035017864814972,0.00012062862980857289,0.00012062862980857581,14,42,2,2,0,0
Armando Dippet,0.00043822645804352347,1.5952265573931088e-05,0.014675052410901468,0.43668542846787967,0.0004728412722311265,0.00012505751383348407,0.00012505751383348523,7,39,0,1,0,0
Hestia Jones,0.0004003600017334317,0.0003693105096420208,0.01886792452830189,0.4317371516580453,0.0004962452818060975,0.00011425667029751356,0.00011425667029751384,9,39,5,5,0,0
Avery (Marauder-era),0.00047043684304692466,0.008690103589735123,0.041928721174004195,0.45089708442393495,0.0007146413632056402,0.00013425300322060662,0.00013425300322060608,20,52,0,1,0,0
Augustus Rookwood,0.000530337925316354,0.01149849712559652,0.050314465408805034,0.45675289071515485,0.0006784308961940749,0.00015134578148025577,0.00015134578148025594,24,55,0,1,0,0
Perkins,0.0006393921915459275,0.0030361749948489974,0.01886792452830189,0.43962465731333655,0.00039867427412661774,0.0001824643588935107,0.0001824643588935131,9,27,1,0,0,0
Lucian Bole,0.0002761736852116315,0.0021932842649150662,0.033542976939203356,0.4408964740654484,0.0005916633422146858,7.881458805791105e-05,7.881458805791349e-05,16,44,2,2,0,0
Peregrine Derrick,0.00017079797356122948,0.0005697875339887791,0.023060796645702306,0.4375211900534641,0.00052109336396112,4.874205912398036e-05,4.8742059123980236e-05,11,33,2,2,0,0
Betty Braithwaite,0.00011430537270982315,0.000271587928440002,0.012578616352201259,0.4337852406127799,0.00039444423923006304,3.262053069551267e-05,3.262053069551275e-05,6,22,6,4,0,0
Rose Granger-Weasley,0.00012748459574517476,0.0,0.014675052410901468,0.4375211900534641,0.0005993891906931564,3.637879805562581e-05,3.6378798055625486e-05,7,37,0,1,0,0
Bilius,0.0004151136544695272,1.5208918624014433e-05,0.012578616352201259,0.4130168415590515,0.0003859946597347389,0.00011845202646937371,0.00011845202646937061,6,25,3,3,0,0
Alecto Carrow,0.0002839178917949582,0.0014009291159338075,0.025157232704402517,0.4443242406276676,0.00047826232283977935,8.102284141084432e-05,8.102284141084426e-05,12,34,2,2,0,0
Bradley,0.00048300952483658376,0.0027832758752588814,0.01886792452830189,0.43920234736394814,0.0004206476154608958,0.000137830096148107,0.00013783009614810765,9,23,1,0,0,0
Gabrielle Delacour,0.0004932760114260282,0.0007693409519419496,0.01886792452830189,0.4408964740654484,0.00042625797819515653,0.00014076961470675772,0.00014076961470675442,9,37,3,3,0,0
Hugo Granger-Weasley,0.00012380544430492488,0.002040034935568279,0.014675052410901468,0.4375211900534641,0.0005492726400847418,3.5328934562147584e-05,3.53289345621473e-05,7,31,0,1,0,0
Reginald Cattermole,0.0006894986027641026,0.0003129748111893371,0.01886792452830189,0.4383601568608533,0.0006049178240692242,0.0001967580759625311,0.00019675807596253515,9,44,8,0,0,0
Narcissa Malfoy,0.00035726233402220953,0.00595143854695144,0.04821802935010482,0.45720964360587,0.0005905966741423642,0.00010195175634894256,0.00010195175634894253,23,69,0,1,0,0
Bloody Baron,0.0002850529876106475,0.0,0.014675052410901468,0.4354377558151143,0.00039992089195186296,8.13467609676187e-05,8.134676096761928e-05,7,25,0,8,0,0
Doris Crockford,0.00032910845699275754,0.00011735463085632055,0.006289308176100629,0.4272987323419346,0.00035643686256210205,9.392283985114054e-05,9.392283985113997e-05,3,12,1,0,0,0
Graham Montague,0.00045640846826904696,0.0009203113304525494,0.04402515723270441,0.4549349687620597,0.0006145335899996518,0.00013023857445245245,0.00013023857445245167,21,79,2,2,0,0
Merlin,0.0008689298307588453,0.020287535786688654,0.060796645702306085,0.46417222701103555,0.0010347127452541096,0.00024795855037772587,0.0002479585503777268,29,77,0,1,0,0
John Dawlish,0.00015721701555345042,0.008087381419728487,0.03773584905660378,0.4464937925838574,0.000862259566955952,4.4863677211679164e-05,4.486367721167922e-05,18,44,0,1,0,0
Mafalda Hopkirk,0.0005728241322841695,0.002560433897524094,0.01886792452830189,0.4417484479283768,0.000411793799794571,0.00016346736446785803,0.00016346736446785825,9,27,1,0,0,0
Romilda Vane,0.0005096139380260841,0.0005012858764080558,0.01886792452830189,0.4404717183100867,0.0003982914016075936,0.00014543020938652897,0.00014543020938652854,9,28,3,3,0,0
Algie Longbottom,0.00035198067428212905,0.0008934999790170864,0.012578616352201259,0.43668542846787967,0.0005053596512756037,0.00010044078183431354,0.00010044078183431625,6,17,1,0,0,0
Puddifoot,0.0003809892994690059,0.0008249213909733455,0.014675052410901468,0.43668542846787967,0.0003663109113350444,0.00010872582573546584,0.00010872582573546266,7,18,1,0,0,0
Arnold Peasegood,0.00032022138863472367,1.3299190683796024e-06,0.008385744234800839,0.4350234477696194,0.00035340558747672134,9.137709369578918e-05,9.137709369578933e-05,4,14,1,0,0,0
Eldred Worple,0.00029431696920128263,1.7617109736976554e-06,0.008385744234800839,0.42850013458844427,0.0006052938188018447,8.399389729583057e-05,8.399389729583088e-05,4,16,4,10,0,0
Moran,3.463561503320338e-05,0.004322339240912848,0.029350104821802937,0.4346099273820057,0.0017606467092875211,9.884439772412575e-06,9.88443977241304e-06,14,46,7,6,0,0
Troy,0.00013141227261529798,0.0008960312923535177,0.029350104821802937,0.4346099273820057,0.0014226805402988959,3.7503180387530654e-05,3.750318038753098e-05,14,39,7,6,0,0
Mullet,9.867042846755874e-05,0.000550708601340788,0.025157232704402517,0.4329636776570739,0.0013289659522340335,2.8159124277716325e-05,2.815912427771754e-05,12,34,7,6,0,0
James Potter II,0.00017882445782554463,4.6697117003661876e-05,0.014675052410901468,0.4362687438987309,0.0007241294140202174,5.1031131443346075e-05,5.103113144334349e-05,7,29,3,3,0,0
Jack Sloper,0.0002673069703515269,0.0,0.016771488469601678,0.4379402716531322,0.0005422648913177262,7.628178364681507e-05,7.628178364681363e-05,8,31,2,2,0,0
Wagga Wagga Werewolf,4.025708233970898e-05,0.0,0.0041928721174004195,0.4253112963775535,0.00035196763130858734,1.1488558829139384e-05,1.148855882913958e-05,2,10,1,0,0,0
Amelia Bones,0.00036271331729136855,0.000234137297073677,0.02725366876310273,0.44605818888377563,0.0006394176904066789,0.00010351031431486746,0.00010351031431486792,13,42,0,1,0,0
Cassius Warrington,0.0002899110200256741,0.0019273779216297188,0.041928721174004195,0.44868463553078514,0.0005388355279913465,8.273196985851177e-05,8.273196985851168e-05,20,56,2,2,0,0
Damocles Belby,4.235217654152192e-05,0.0018258558904544365,0.010482180293501049,0.4293048296768732,0.0004696673384651572,1.2086341296236878e-05,1.2086341296238388e-05,5,17,4,2,0,0
Rodolphus Lestrange,0.00015324657404161218,0.0012835619091532608,0.029350104821802937,0.44693024790407626,0.0005652172638493679,4.373107621469497e-05,4.3731076214695395e-05,14,30,0,1,0,0
Mulciber (Marauder-era),0.00011850984396719898,0.0026879969465860793,0.03563941299790357,0.4443242406276676,0.0007317970703108875,3.381890653331589e-05,3.38189065333194e-05,17,39,0,1,0,0
Selwyn,0.0002697959369549292,9.515319967586627e-06,0.008385744234800839,0.4301125527806868,0.0003865166182012038,7.699561918014943e-05,7.699561918014947e-05,4,18,1,0,0,0
Golpalott,0.0004424633660851441,0.0001526481753711571,0.012578616352201259,0.4400477801788932,0.0003875250403874561,0.00012626443274953167,0.00012626443274953123,6,24,4,2,0,0
Mason,0.0001071568596687528,0.0,0.008385744234800839,0.4280989172339607,0.00038569886368232907,3.058057971448727e-05,3.058057971448954e-05,4,19,5,5,0,0
Broderick Bode,0.0004325538432059051,0.006267664406746009,0.031446540880503145,0.44912538664623775,0.001034415820254443,0.00012343773269575385,0.00012343773269575558,15,38,3,3,0,0
Edgar Bones,0.00016476956514296012,0.0002820463991591785,0.012578616352201259,0.4297083116596523,0.00044321598007435463,4.7022864583315136e-05,4.702286458331439e-05,6,17,0,1,0,0
Magorian,0.0003098683053611952,0.004184314865157419,0.014675052410901468,0.43337406976859716,0.0004013072651534873,8.84283074112899e-05,8.84283074112898e-05,7,23,1,0,0,0
Wilbert Slinkhard,0.0003288237689045309,0.00032150244249908266,0.016771488469601678,0.43585285377108673,0.00044795877455928047,9.383532894551425e-05,9.383532894551414e-05,8,23,3,3,0,0
Septima Vector,0.00045202576720550995,0.0,0.008385744234800839,0.43668542846787967,0.00036131177905266343,0.0001289907174582522,0.0001289907174582523,4,17,1,0,0,0
Frank Bryce,0.0001189872514875264,0.004603820320164603,0.016771488469601678,0.43710290975704585,0.0007633513565140433,3.395503642048673e-05,3.395503642048758e-05,8,21,0,1,0,0
Dilys Derwent,0.00011222475386863772,0.0009585112816122414,0.014675052410901468,0.4354377558151143,0.0006048841182153146,3.202531430637852e-05,3.202531430637488e-05,7,21,3,3,0,0
Scabior,0.00039039539248346357,0.00011004220753316532,0.014675052410901468,0.4383601568608533,0.0003820879832059095,0.00011140750461030662,0.00011140750461030632,7,20,5,5,0,0
Alice Longbottom,0.0003163153003882881,0.0005720923550720002,0.012578616352201259,0.43585285377108673,0.000520607893317788,9.026878344466363e-05,9.026878344466363e-05,6,16,2,2,0,0
Dennis Creevey,0.00027724239567526515,0.00378192241904858,0.031446540880503145,0.4451895263932522,0.0005411526868187853,7.91170878350062e-05,7.91170878350066e-05,15,26,2,2,0,0
Ragnok,4.93096395104306e-06,0.0,0.0041928721174004195,0.33867381007842223,0.00034304007039906583,1.40707109381458e-06,1.4070710938150125e-06,2,8,3,3,0,0
Vasily Dimitrov,2.600338176789574e-06,4.848817786848439e-05,0.023060796645702306,0.3399328205248104,0.0011676286310313884,7.420005482959831e-07,7.420005482951426e-07,11,27,7,6,0,0
Andrew Kirke,6.543253175913593e-05,0.011605508405089294,0.01886792452830189,0.43878084799027833,0.0004433915408123952,1.867227271269799e-05,1.867227271269829e-05,9,16,2,2,0,0
Bertie Bott,0.000304834093960936,0.0001965372080349347,0.010482180293501049,0.4421756707987137,0.00035161334951492473,8.699124599471658e-05,8.69912459947166e-05,5,13,1,0,0,0
Emmeline Vance,0.00016562579106242498,0.00047613594469489326,0.016771488469601678,0.4309233210234401,0.0004961055362129634,4.7267173378484035e-05,4.726717337848407e-05,8,18,0,1,0,0
Augustus Pye,1.3743043759681524e-05,0.0038288107433449626,0.006289308176100629,0.33968027013809066,0.0004134889317702483,3.921592859765386e-06,3.921592859765616e-06,3,8,3,3,0,0
Hope Howell,0.00039475829918338585,0.0029473583993585273,0.020964360587002098,0.44693024790407626,0.0003786044428028543,0.00011265140067741039,0.00011265140067740753,10,20,1,0,0,0
Gornuk,9.726928182151647e-05,0.0009795208746462233,0.016771488469601678,0.43337406976859716,0.00042265704198758735,2.7758239910085343e-05,2.775823991008575e-05,8,22,0,4,0,0
Gwenog Jones,8.692169486724292e-05,0.0003340063880056441,0.008385744234800839,0.4003587071855254,0.00035838607456441436,2.4803090478750295e-05,2.480309047874999e-05,4,9,4,2,0,0
Victoire Weasley,2.75470002509846e-05,0.0,0.0041928721174004195,0.38878371054920924,0.00042270012529420115,7.86048963334085e-06,7.860489633341995e-06,2,6,3,3,0,0
Vaisey,6.424332494187152e-05,5.8211668397792736e-05,0.008385744234800839,0.39585250528646754,0.0003444305756570397,1.8331751315229815e-05,1.833175131522802e-05,4,9,2,2,0,0
Enid Smeek,1.706355325914297e-05,0.001567712884785208,0.008385744234800839,0.38324362414574187,0.0003935494966738945,4.868997104405992e-06,4.868997104407228e-06,4,8,2,2,0,0
Eloise Midgen,0.00019176400535943886,2.0339823115169346e-05,0.016771488469601678,0.3996587793757605,0.00037655166060083785,5.471981051792623e-05,5.4719810517926276e-05,8,16,2,2,0,0
Euan Abercrombie,0.0001666775811029222,0.0,0.0041928721174004195,0.426501533214431,0.0003388695625587636,4.756730592671255e-05,4.7567305926713636e-05,2,8,2,2,0,0
Violet,0.0001551594830495686,2.2834935656246128e-05,0.012578616352201259,0.4346099273820057,0.0003663951307638862,4.4278486812553036e-05,4.427848681255047e-05,6,15,3,3,0,0
Tom Riddle Senior,0.00012496445872989893,0.003903444639325838,0.016771488469601678,0.4430326003932849,0.00038938638243568276,3.566075351190826e-05,3.5660753511909844e-05,8,21,0,1,0,0
Dot,3.093313614905686e-08,0.0,0.0020964360587002098,0.3023873304271627,0.00046829206354212705,8.82707482084145e-09,8.827074822696113e-09,1,5,0,1,0,0
Arnold,0.00019482781299158243,0.00029330552832516297,0.012578616352201259,0.4362687438987309,0.000355539197982187,5.55977463960718e-05,5.5597746396070835e-05,6,14,3,3,0,0
Everard,0.0002018042214607717,0.0005972869865508294,0.014675052410901468,0.4408964740654484,0.0005780715184738786,5.758911972447059e-05,5.7589119724470416e-05,7,18,3,3,0,0
Adrian Pucey,0.00018023901580918586,0.001724588520109817,0.031446540880503145,0.4430326003932849,0.0004792370620554606,5.1435921734702464e-05,5.143592173469882e-05,15,39,2,2,0,0
Evan Rosier,6.201847650312537e-05,0.004511263751286429,0.016771488469601678,0.43585285377108673,0.0005661896818040498,1.7697995451963837e-05,1.769799545196589e-05,8,19,0,1,0,0
Alexei Levski,9.816166798453328e-05,0.0007571400805691374,0.02725366876310273,0.4325540620679943,0.0011550302787400107,2.801395167494182e-05,2.8013951674940263e-05,13,27,7,6,0,0
Williamson,2.7295322443492915e-05,0.00014115754071150204,0.010482180293501049,0.38132580784476233,0.00037132345666871137,7.788558333830237e-06,7.788558333830093e-06,5,13,0,1,0,0
Andromeda Tonks,0.00015527299453408497,3.3111584069040584e-05,0.014675052410901468,0.430517555184435,0.0003821706996817295,4.431175462726343e-05,4.431175462726343e-05,7,19,0,1,0,0
Alfred Cattermole,4.145000200785043e-06,0.0,0.010482180293501049,0.33519768592805715,0.0008157566239615296,1.1827611214243762e-06,1.1827611214213907e-06,5,17,8,9,0,0
Ellie Cattermole,2.1905681544363792e-06,0.0,0.008385744234800839,0.3337296668655986,0.0007406855521915661,6.250710076099816e-07,6.25071007613841e-07,4,14,8,9,0,0
Maisie Cattermole,2.1905681544363792e-06,0.0,0.008385744234800839,0.3337296668655986,0.0007406855521915661,6.250710076099822e-07,6.250710076108708e-07,4,14,8,9,0,0
Celestina Warbeck,0.000258508081586528,0.0035460320401091926,0.020964360587002098,0.44693024790407626,0.0003799261006632661,7.376867666363967e-05,7.376867666364035e-05,10,22,3,3,0,0
Galatea Merrythought,5.305521929730909e-05,0.0001791159000546822,0.006289308176100629,0.4317371516580453,0.0003375635097165636,1.5140356307387399e-05,1.514035630738784e-05,3,7,0,1,0,0
Willy Widdershins,0.0001281383896035534,0.0,0.012578616352201259,0.4362687438987309,0.0003670062767625754,3.656765573507794e-05,3.656765573507805e-05,6,16,3,3,0,0
Wilkie Twycross,0.00013278820284315355,6.295482824527958e-05,0.008385744234800839,0.42689976060305324,0.00034605654415810814,3.7895808518167593e-05,3.789580851816758e-05,4,7,2,2,0,0
Veronica Smethley,0.0001300413210396938,0.0,0.0041928721174004195,0.4253112963775535,0.000329487238220069,3.711198703217787e-05,3.711198703217783e-05,2,5,1,0,0,0
Sanguini,6.463921022467717e-05,0.0,0.0041928721174004195,0.4245214889562396,0.00044831330121793307,1.844714397079218e-05,1.8447143970791982e-05,2,6,4,10,0,0
Doris Purkiss,2.78277729812626e-07,0.0,0.0041928721174004195,0.3242621585857234,0.0005615491010663474,7.94052740794186e-08,7.940527407905363e-08,2,5,0,1,0,0
Stubby Boardman,0.00010219887976701347,0.0002409424379899136,0.010482180293501049,0.4289021046959381,0.0007149474051362226,2.9165954022804725e-05,2.916595402280457e-05,5,10,0,1,0,0
Hermes,9.048232253973756e-05,0.0007420521406947826,0.014675052410901468,0.4010610908823421,0.00036550287296188775,2.5819166928139993e-05,2.581916692813877e-05,7,15,3,3,0,0
Theodore Nott,0.00012725115703244368,0.004906542765425313,0.03773584905660378,0.4464937925838574,0.0006419336553531955,3.631347382269893e-05,3.6313473822699646e-05,18,32,4,2,0,0
Summerby,3.930781822312202e-06,0.0,0.0041928721174004195,0.35088997974356867,0.00033796884426038856,1.1216678865617778e-06,1.121667886559052e-06,2,5,2,2,0,0
Patrick Delaney-Podmore,0.00012915597794486115,0.0,0.0020964360587002098,0.42412768423550096,0.0003255740755665827,3.6859351366909886e-05,3.6859351366909025e-05,1,4,1,0,0,0
Pierre Bonaccord,0.00012915597794486115,0.0,0.0020964360587002098,0.42412768423550096,0.0003255740755665827,3.6859351366909886e-05,3.6859351366910015e-05,1,4,1,0,0,0
Aurora Sinistra,0.00019353702941178337,0.002499332033639361,0.014675052410901468,0.43920234736394814,0.0003470496106010232,5.523054599413115e-05,5.523054599413344e-05,7,11,2,2,0,0
Barnabas Deverill,4.5002835190980863e-13,0.004082765181544316,0.008385744234800839,0.2360400844635364,0.0021270520844276874,1.2842961028241881e-13,1.2842808349293784e-13,4,7,9,7,1,0
Loxias,4.5007513718385934e-13,0.006146169159487695,0.010482180293501049,0.23616200599476755,0.0024247700543131422,1.2844295947875298e-13,1.2844392438884964e-13,5,8,9,7,1,0
Keeper of the reptile house,0.00022952181425242243,5.427476679135238e-06,0.010482180293501049,0.4354377558151143,0.0003548730492898891,6.549855636209732e-05,6.549855636209954e-05,5,13,2,2,0,0
Babbitty Rabbity,0.0002590542488467873,0.0,0.006289308176100629,0.4341971924082336,0.00033918233399373354,7.392617442990534e-05,7.39261744299048e-05,3,9,1,0,0,0
Malcolm Baddock,0.00014155833718371749,0.0004824602454221301,0.012578616352201259,0.4317371516580453,0.00044319802751644453,4.039840960059613e-05,4.0398409600596e-05,6,10,3,2,0,0
Ivor Dillonsby,2.55092632358051e-06,0.00011530009155631671,0.006289308176100629,0.33275811033906116,0.0003753181309866818,7.278993228276826e-07,7.278993228278008e-07,3,6,6,4,0,0
Arcus,4.681568404306991e-17,5.138323673284829e-06,0.006289308176100629,0.1905040181691125,0.0019260405156692015,1.3358256059441539e-17,9.900559944875641e-18,3,6,9,7,1,0
Livius,4.681568404306991e-17,5.138323673284829e-06,0.006289308176100629,0.1905040181691125,0.0019260405156692015,1.3357535399476712e-17,1.3365755925582115e-17,3,6,9,7,1,0
Barnabas the Barmy,9.750312930022042e-05,1.4202641365721097e-05,0.008385744234800839,0.4253112963775535,0.0003358185742134261,2.7826037501652165e-05,2.7826037501649712e-05,4,6,2,2,0,0
Kenneth Towler,1.020800538773316e-05,0.0,0.006289308176100629,0.3461087385358592,0.000495898341174386,2.9129447578043193e-06,2.912944757804837e-06,3,5,3,3,0,0
Billy Stubbs,3.8110860087729525e-05,4.35895249895387e-05,0.010482180293501049,0.3766142039587067,0.0007547830729979495,1.0874631993267479e-05,1.087463199326261e-05,5,10,0,1,3,0
Harold Dingle,0.00020677529479032843,0.00024118470513754617,0.008385744234800839,0.4346099273820057,0.00033670671623803084,5.900681027419596e-05,5.9006810274197094e-05,4,8,1,0,0,0
Miriam Strout,1.3252768626252397e-07,0.0,0.0041928721174004195,0.3231163559052085,0.00039042878521693906,3.781752767892698e-08,3.781752767911736e-08,2,4,3,3,0,0
Fat Friar,3.3308971113470116e-05,0.0022398435092804707,0.008385744234800839,0.42570730317120115,0.0003464071082844825,9.505883895481656e-06,9.505883895482232e-06,4,6,0,8,0,0
Fabian Prewett,0.00016439027380192136,0.0002635843204168199,0.01886792452830189,0.43962465731333655,0.0004974095377166264,4.6912167153783755e-05,4.691216715378377e-05,9,15,3,3,0,0
Apolline Delacour,6.548236076418432e-06,0.0,0.0020964360587002098,0.3344620655492831,0.00032310124333811025,1.868548131705824e-06,1.8685481317041804e-06,1,3,3,3,0,0
Wilkes,8.458993962793646e-06,7.362716652405357e-05,0.006289308176100629,0.3605754287112539,0.00039578367830883204,2.4137306821152837e-06,2.4137306821147183e-06,3,5,0,1,0,0
Bandon Banshee,2.825546951273341e-05,0.0,0.0041928721174004195,0.381008036338225,0.0003282550503367267,8.062806912872166e-06,8.062806912877002e-06,2,4,1,0,0,0
Percival Dumbledore,7.39911768456596e-05,0.00011511025340188353,0.010482180293501049,0.43337406976859716,0.00035987728020718074,2.1115642818795755e-05,2.1115642818795067e-05,5,10,6,4,0,0
Saul Croaker,6.747224672228648e-08,0.0,0.0020964360587002098,0.3080927517559771,0.0003832205117988701,1.9253593288382324e-08,1.925359329026985e-08,1,3,3,3,0,0
Cassandra Vablatsky,9.686698345864586e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003226324395201253,2.7644513525182414e-05,2.7644513525180778e-05,1,3,1,0,0,0
Cadmus Peverell,1.719287108013441e-07,0.0,0.0041928721174004195,0.3074711792911029,0.0006073549349570998,4.905996927086217e-08,4.905996926918504e-08,2,6,2,2,0,0
Cadwallader,7.805588204615084e-05,0.0004654856688246915,0.012578616352201259,0.4297083116596523,0.00034571039424299144,2.2275648345139426e-05,2.227564834513767e-05,6,9,3,3,0,0
Baruffio,0.0001474510769408849,8.302296066247956e-05,0.010482180293501049,0.4346099273820057,0.0004920357291559791,4.207737008282153e-05,4.207737008282138e-05,5,10,2,2,0,0
Oblansk,1.5976968604617986e-06,0.0,0.0041928721174004195,0.33593654930629685,0.0003312577847483246,4.5590003564054253e-07,4.559000356363177e-07,2,4,0,1,0,0
Stewart Ackerley,0.00010068250325343561,0.0,0.006289308176100629,0.42689976060305324,0.00034885192367597594,2.8733239440830076e-05,2.87332394408282e-05,3,8,2,2,0,0
Ali Bashir,3.5958721715388126e-05,0.0031246278598372683,0.010482180293501049,0.4297083116596523,0.00034038019555308473,1.026199862046155e-05,1.0261998620462217e-05,5,7,3,3,0,0
Ambrosius Flume,3.771167095575186e-06,0.0,0.0041928721174004195,0.33059265625876355,0.0006268036590276078,1.0760901813575131e-06,1.0760901813572264e-06,2,5,4,2,0,0
Clara Ivanova,4.687175333083022e-07,0.0003787201703255982,0.01886792452830189,0.32704552475384124,0.0007596670559150223,1.3374571012108912e-07,1.3374571012093989e-07,9,13,7,6,0,0
Unicorn,9.721455135865541e-05,0.0,0.0041928721174004195,0.4245214889562396,0.0003261206751255756,2.7743689456930338e-05,2.774368945692408e-05,2,4,1,0,0,0
