name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Myrtle Warren,0.006513901391755544,1.816735468575783e-05,0.033542976939203356,0.4443242406276676,0.0013278813646776598,0.001858896279396255,0.0018588962793962547,16,272,0,0,0,0
Father Christmas,0.007488834644321371,0.02316944824542955,0.14046121593291405,0.5018766669658288,0.001830121509485707,0.0021370923284239154,0.0021370923284239176,67,463,5,2,0,0
Mundungus Fletcher,0.006277426491824914,0.004986449719669209,0.060796645702306085,0.46845250369453895,0.001944226936819955,0.001791414330064306,0.0017914143300643017,29,431,3,3,0,0
Angelina Johnson,0.006263655577554354,0.007251738476215268,0.10062893081761007,0.47379237679364766,0.0021451089562905894,0.0017874826498884531,0.0017874826498884512,48,471,1,2,0,0
Winky,0.007181865583338977,0.0,0.03773584905660378,0.45403142364038734,0.0018927981373205803,0.002049495516824501,0.0020494955168245056,18,493,2,1,0,0
Garrick Ollivander,0.00536908720232679,0.0026529428437585536,0.06289308176100629,0.46417222701103555,0.0013739043434925005,0.001532214948638441,0.0015322149486384409,30,330,0,0,0,0
Peeves,0.005426188184122279,0.0043420296660284016,0.07127882599580714,0.46797302313804506,0.0016271946195604244,0.0015485044029714095,0.0015485044029714089,34,346,0,9,0,0
Phineas Nigellus Black,0.005348887786827281,0.006625404261524672,0.04612159329140461,0.45720964360587,0.0012215805895978114,0.0015264380539226482,0.0015264380539226476,22,259,0,1,0,0
Fang,0.0059706786590879085,0.0015142859271044318,0.039832285115303984,0.45403142364038734,0.0012772477039569054,0.0017038528499262113,0.001703852849926213,19,329,0,0,0,0
Bathilda Bagshot,0.004478979310680495,0.017860343054728528,0.052410901467505246,0.4562970495068563,0.0017312625810178431,0.001278202135118623,0.0012782021351186242,25,233,1,5,0,0
Igor Karkaroff,0.005686161632068446,0.003201055080321074,0.07127882599580714,0.46797302313804506,0.001989413415860345,0.0016226624789076574,0.001622662478907658,34,495,0,1,0,0
Ariana Dumbledore,0.0035237665781687987,0.0013942214139984813,0.050314465408805034,0.45268281545135647,0.001474414480406277,0.0010056277525908018,0.0010056277525908011,24,254,1,5,0,0
Cormac McLaggen,0.004851653932093024,0.006567673800515092,0.07966457023060797,0.4670170006188662,0.0014958965243422326,0.0013845405547111354,0.0013845405547111345,38,269,5,0,0,0
Crookshanks,0.0074917644560781975,0.002929339205600315,0.04821802935010482,0.4549349687620597,0.0012834028842986333,0.0021378962206606827,0.0021378962206606827,23,324,0,0,0,0
Olympe Maxime,0.00496891144318711,0.0031202980013147227,0.05870020964360587,0.463231655122462,0.0015132320229354697,0.00141796970957246,0.0014179697095724594,28,368,0,0,0,0
Xenophilius Lovegood,0.007018197492243507,0.0017928149563882312,0.03773584905660378,0.4522350579682196,0.0014474616457469394,0.002002764434369107,0.0020027644343691086,18,321,0,0,0,0
Colin Creevey,0.0038526459886279348,0.008489086231413246,0.0859538784067086,0.47526989979820167,0.0012179993166196907,0.0010994670433667863,0.0010994670433667852,41,216,0,2,0,0
Fat Lady,0.004371756847070919,0.006204121193555868,0.06289308176100629,0.4660648762547095,0.0010192093802382182,0.001247591480855338,0.0012475914808553373,30,200,0,0,0,0
Katie Bell,0.004691805026152936,0.007133468068004157,0.10062893081761007,0.4757644574462747,0.0019099539011922253,0.00133891530532347,0.0013389153053234705,48,408,1,2,0,0
Borgin,0.004148226187929256,0.0004693611142967873,0.03563941299790357,0.4495670045288791,0.0009922912157695409,0.001183805472384913,0.0011838054723849125,17,212,5,2,0,0
Parvati Patil,0.004759976977344968,0.010591460264963173,0.08176100628930819,0.4718365775086378,0.0016691039939713843,0.001358358024608125,0.0013583580246081253,39,366,0,0,0,0
James Potter I,0.00406538970758128,0.003163637586421456,0.06498951781970651,0.47281245460793175,0.002037183432853786,0.0011601571515896753,0.001160157151589673,31,504,0,1,0,0
Regulus Black,0.0019622636872578527,0.00014675475445535583,0.031446540880503145,0.4495670045288791,0.001204958704047904,0.0005599727199844865,0.0005599727199844852,15,232,0,1,0,0
Fawkes,0.003222396073260523,0.0026194554715918907,0.03773584905660378,0.4549349687620597,0.0008178790423380818,0.0009196089319707967,0.0009196089319707948,18,156,0,1,0,0
Rolanda Hooch,0.003353479697246877,0.003445744416976513,0.06708595387840671,0.46464394675393295,0.001173911205024772,0.0009570151252334227,0.0009570151252334223,32,257,1,2,0,0
Fenrir Greyback,0.0033620797184743517,0.003757946353790361,0.07966457023060797,0.4694144184865195,0.0011934528538148264,0.0009594647762959416,0.0009594647762959408,38,234,0,1,0,0
Sorting Hat,0.0035039671997666717,0.01653247075134337,0.05660377358490566,0.4637014641033164,0.001704377263535539,0.0009999515406327476,0.0009999515406327489,27,212,0,2,0,0
Filius Flitwick,0.005267135627230935,0.011133541867637937,0.11111111111111112,0.4889942712362246,0.0020543714805546583,0.0015030729719591454,0.0015030729719591434,53,446,1,2,0,0
Kingsley Shacklebolt,0.003665908561238207,0.011075085877967473,0.10482180293501049,0.4874303236736354,0.001456253119417898,0.0010461594169968833,0.0010461594169968824,50,326,0,1,0,0
Marietta Edgecombe,0.0014470466304633573,0.00036228661334091546,0.029350104821802937,0.45000949173806104,0.0009199485854117647,0.0004129453052808237,0.0004129453052808228,14,196,0,1,0,0
Helga Hufflepuff,0.00350883814766254,0.012749138566078587,0.10482180293501049,0.478753553514,0.002076695931471694,0.0010013278278755543,0.0010013278278755541,50,333,1,2,0,0
Rowena Ravenclaw,0.0032714088537109673,0.012689240595940086,0.09853249475890986,0.4757644574462747,0.001839159351555005,0.0009335761767745673,0.0009335761767745698,47,321,1,2,0,0
Charles Weasley,0.00446306288756328,0.009055637640896503,0.052410901467505246,0.46511662625215666,0.001632364859150391,0.0012736141359436656,0.0012736141359436658,25,344,3,3,0,0
Mykew Gregorovitch,0.0027318603461777523,0.00042823981473897135,0.023060796645702306,0.4447564626516245,0.0007530187743914963,0.0007796133969657322,0.0007796133969657315,11,140,0,0,0,0
Pigwidgeon,0.0035984724124733043,0.0037018318016031073,0.04821802935010482,0.45268281545135647,0.0009365172090469299,0.001026896913695969,0.0010268969136959685,23,188,3,0,0,0
Arabella Figg,0.00222932136571834,0.0007473645828841042,0.020964360587002098,0.442603720818848,0.000763149138481574,0.0006362093673206624,0.0006362093673206623,10,136,4,4,0,0
Ernest Macmillan,0.0029143476493210907,0.005467939198860083,0.07547169811320756,0.4637014641033164,0.0015788183372327405,0.0008316805179707083,0.0008316805179707052,36,246,1,2,0,0
Lee Jordan,0.0029565972837079946,0.007589499368505767,0.08385744234800839,0.4718365775086378,0.0012906338132711523,0.0008437272846993763,0.0008437272846993767,40,285,3,3,0,0
Mrs Norris,0.0031956663095123196,0.0038718733537780915,0.041928721174004195,0.4581258953966634,0.0009441856131590148,0.0009119483359123844,0.0009119483359123875,20,210,0,9,0,0
Grawp,0.0032387630228709052,0.0008244230870295028,0.029350104821802937,0.4495670045288791,0.0008243994481533932,0.0009242498520093552,0.0009242498520093502,14,166,0,0,0,0
Amos Diggory,0.002171812492088306,0.0016953707972571699,0.033542976939203356,0.44780572341417235,0.0008667363550428972,0.0006197923750436284,0.0006197923750436281,16,137,2,1,0,0
Gellert Grindelwald,0.0019477083325982487,0.0016395801549119167,0.041928721174004195,0.4549349687620597,0.0011311872888362037,0.0005558147109152832,0.0005558147109152829,20,206,1,5,0,0
Cole,0.0008922794917381393,0.00031683235909976524,0.010482180293501049,0.4350234477696194,0.0007222155468135998,0.0002546189302704846,0.00025461893027048344,5,94,0,1,0,0
Justin Finch-Fletchley,0.0018762474673620314,0.009787707652560809,0.06289308176100629,0.462294887366906,0.0007945061149881075,0.0005354504696203242,0.0005354504696203257,30,115,1,2,0,0
Hepzibah Smith,0.0006119790566265428,0.00020209230278829616,0.016771488469601678,0.4362687438987309,0.0009499721807609776,0.00017463949613207393,0.0001746394961320751,8,112,6,1,0,0
Pansy Parkinson,0.003285800304350881,0.006960399008907584,0.06708595387840671,0.46893296780089233,0.00118286555299331,0.0009376659021977494,0.0009376659021977504,32,246,5,2,0,0
Eileen Prince,0.0026255231228354946,0.0006703130227616885,0.029350104821802937,0.4522350579682196,0.0007536885933075096,0.0007492525216849431,0.0007492525216849412,14,114,0,0,0,0
Cassandra Trelawney,0.0007035512469079634,0.003750982795344064,0.01886792452830189,0.44693024790407626,0.0005496903272138214,0.00020077058111763106,0.00020077058111763046,9,73,0,0,0,0
Firenze,0.0034068258942990073,0.00026859172530748876,0.03563941299790357,0.4522350579682196,0.0009514270577320398,0.0009721957180902869,0.0009721957180902867,17,205,0,0,0,0
Pomona Sprout,0.002685338301471213,0.004161203338602428,0.06708595387840671,0.4708647205003811,0.0010510277659552592,0.0007663143985564945,0.0007663143985564954,32,220,1,2,0,0
Barry Ryan,0.0006959031161408851,0.014796460310400375,0.04821802935010482,0.45268281545135647,0.0010224196758888571,0.0001985956527970149,0.00019859565279701548,23,104,2,1,0,0
Blaise Zabini,0.0017053875772316863,0.0029850432650017065,0.041928721174004195,0.4504528508432217,0.0009602946552206577,0.0004866816594536984,0.00048668165945369845,20,165,5,2,0,0
Mark Evans,0.0015121461502148616,0.003427214968663564,0.060796645702306085,0.4618279228342121,0.001096616318329951,0.0004315199002400151,0.00043151990024001307,29,214,0,1,0,0
Helena Ravenclaw,0.0013613080368407055,0.001027479180734065,0.01886792452830189,0.43878084799027833,0.0005346562528956251,0.00038849574870934196,0.00038849574870934066,9,66,0,5,0,0
Kendra Dumbledore,0.0018298959515157423,0.0016848954574783912,0.03773584905660378,0.4531314604617146,0.0008045007118996026,0.0005222072413479246,0.0005222072413479203,18,112,1,5,0,0
Morfin Gaunt,0.00111017417586748,0.00010948761838088933,0.020964360587002098,0.4362687438987309,0.0010430542303613386,0.0003168138579692124,0.00031681385796921205,10,139,6,1,0,0
Merope Riddle,0.0005458852927505135,0.0,0.008385744234800839,0.4329636776570739,0.0005568610759117225,0.00015577271500985632,0.00015577271500985505,4,72,0,1,0,0
Zacharias Smith,0.0019063739398210754,0.00537395880848772,0.05450733752620546,0.46089681815107864,0.0008450516200738374,0.0005440273653347503,0.0005440273653347505,26,134,1,2,0,0
Alicia Spinnet,0.0012787981972640493,0.00445418824143801,0.08385744234800839,0.46417222701103555,0.0013565376431249215,0.0003649360129046414,0.00036493601290464014,40,216,1,2,0,0
Errol,0.0021315496517855183,0.0013406602887087217,0.02725366876310273,0.4434623119358584,0.0006063582879601714,0.0006082635442762897,0.0006082635442762903,13,94,0,0,0,0
Aragog,0.002132069096094749,0.0005296667464340588,0.020964360587002098,0.44824474863320585,0.0006431199759442322,0.0006084232714542753,0.0006084232714542758,10,111,0,0,0,0
Bob Ogden,0.0003108195583071254,0.0,0.010482180293501049,0.4329636776570739,0.0006101574747510369,8.869838105563607e-05,8.86983810556334e-05,5,58,6,1,0,0
Muriel,0.0017935893452603522,0.003816617349055922,0.060796645702306085,0.4674945231143865,0.0010843855255786147,0.0005118402992872393,0.000511840299287239,29,169,1,5,0,0
Corban Yaxley,0.0019748845535559677,0.010568771157500906,0.04612159329140461,0.4590458269135241,0.0009841828694104133,0.0005635756279815919,0.0005635756279815916,22,139,2,1,0,0
Nicolas Flamel,0.002412394584179566,0.005941317170164621,0.025157232704402517,0.44868463553078514,0.0010131058410061823,0.0006884162696979345,0.0006884162696979339,12,104,0,0,0,0
Rosmerta,0.001098226186021524,0.008777352865305173,0.041928721174004195,0.46136190071228056,0.0006012267653004238,0.0003133999127612067,0.0003133999127612068,20,92,0,1,0,0
Penelope Clearwater,0.0003890024209057996,0.0,0.014675052410901468,0.43962465731333655,0.0005737862386081793,0.00011101032600731904,0.00011101032600731805,7,72,3,3,0,0
Arcturus Black III,0.0007314287494233532,0.0008899864181168901,0.016771488469601678,0.4408964740654484,0.0005713107102230991,0.00020872686262684624,0.00020872686262684746,8,72,0,1,0,0
Ted,0.0013025927898236988,0.003218522267629882,0.039832285115303984,0.4549349687620597,0.0009068349161253135,0.00037173256702047555,0.0003717325670204754,19,99,1,5,0,0
Mary Cattermole,0.0016197746334268297,9.140383940093532e-05,0.02725366876310273,0.4400477801788932,0.0013156389659627866,0.0004622414550966934,0.0004622414550966948,13,113,2,8,0,0
Bane,0.0014496149376116978,4.130327163214599e-06,0.020964360587002098,0.44693024790407626,0.0007049471827113526,0.00041368471480494857,0.0004136847148049494,10,89,0,0,0,0
Albus Potter,0.0013254207823812376,0.0005803175111697827,0.033542976939203356,0.44780572341417235,0.0009494772711904627,0.0003782453364428724,0.00037824533644287235,16,112,1,3,0,0
Demelza Robins,0.0017147760904711526,0.0007093524582308619,0.031446540880503145,0.44868463553078514,0.0006248070867823055,0.00048934621860966,0.0004893462186096612,15,91,3,0,0,0
Gringotts Head Goblin,0.001515156990941245,0.0044189634988973615,0.029350104821802937,0.45089708442393495,0.000554885485587674,0.0004323833752881682,0.00043238337528816756,14,74,0,0,0,0
Stanley Shunpike,0.0015434127032308328,0.0013525533514944016,0.029350104821802937,0.44912538664623775,0.0005601455309482697,0.00044044692537459,0.0004404469253745892,14,74,0,0,0,0
Marcus Flint,0.001152919373503572,0.005439217772185938,0.052410901467505246,0.45538809124090635,0.0007396231007117807,0.00032901900971125524,0.0003290190097112558,25,128,1,2,0,0
Padma Patil,0.002014115103396758,0.0029038803137500773,0.04821802935010482,0.45538809124090635,0.0010755430061133078,0.0005747579655705053,0.000574757965570507,23,147,1,2,0,0
Roger Davies,0.0014344940910118757,0.0011199733330769322,0.04612159329140461,0.4531314604617146,0.0006904451812257699,0.0004093651731864361,0.0004093651731864355,22,118,3,3,0,0
Tofty,0.0009094052095586294,0.00034319541377775525,0.010482180293501049,0.4272987323419346,0.0004453240195843734,0.0002595316324314401,0.0002595316324314376,5,32,0,0,0,0
Cuthbert Binns,0.0021013350990601075,0.0037868268923392416,0.03773584905660378,0.44868463553078514,0.0005939637711240102,0.000599649442625511,0.0005996494426255113,18,96,0,0,0,0
Dedalus Diggle,0.00091062118680721,0.0030314360474207854,0.029350104821802937,0.4350234477696194,0.0006551531741899251,0.00025987741363926763,0.0002598774136392678,14,54,0,4,0,0
Elphias Doge,0.0011356921124166422,0.008530747531687519,0.033542976939203356,0.45268281545135647,0.0008741059298177503,0.000324098963465456,0.000324098963465456,16,108,1,5,0,0
Fluffy,0.001677064203240331,9.940787660069793e-05,0.023060796645702306,0.44780572341417235,0.000590159834724893,0.00047858069219347494,0.00047858069219347505,11,94,0,0,0,0
Nagini,0.0009229118895012025,0.00025495217995263983,0.012578616352201259,0.4325540620679943,0.00048519851010334373,0.00026338152744560984,0.0002633815274456096,6,54,0,1,0,0
Piers Polkiss,0.0005392265491755497,0.002653427424548481,0.014675052410901468,0.4293048296768732,0.0007303361811342593,0.00015388670630826578,0.00015388670630826553,7,47,4,4,0,0
Travers,0.0012876361007493732,0.009534673656834271,0.03563941299790357,0.4451895263932522,0.000874098290016471,0.0003674546061951423,0.000367454606195142,17,72,0,0,0,0
Blast-Ended Skrewt,0.0008371410322539203,0.0011867194871982723,0.012578616352201259,0.4379402716531322,0.000424527837786446,0.00023890521751948648,0.00023890521751948515,6,37,0,0,0,0
Will,0.001367644507650181,0.0068383362532519545,0.052410901467505246,0.46511662625215666,0.0006411927448025682,0.00039028387145272704,0.0003902838714527262,25,92,0,1,0,0
Michael Corner,0.0016070086384607199,0.00022891199607353877,0.039832285115303984,0.4549349687620597,0.0009022106113563265,0.0004585774421707889,0.00045857744217078875,19,139,1,2,0,0
Bogrod,0.0015187577767069834,0.0,0.010482180293501049,0.4354377558151143,0.000574775032600174,0.0004334052040081015,0.0004334052040080996,5,69,0,0,0,0
Cadogan,0.000864727531041111,0.00218724110122121,0.01886792452830189,0.4430326003932849,0.00041894901172747376,0.00024677550716733707,0.0002467755071673366,9,35,0,0,0,0
Harper,0.0007446790696367996,0.0,0.012578616352201259,0.4301125527806868,0.0004536453033834215,0.00021252003452398695,0.00021252003452398678,6,40,1,2,0,0
Bertha Jorkins,0.0008898720191590415,0.0034749101702861826,0.039832285115303984,0.459507179503387,0.0007631040231991306,0.0002539488668245172,0.0002539488668245184,19,119,2,1,0,0
Antonin Dolohov,0.0010629216222474817,0.014718574129422329,0.07337526205450734,0.46511662625215666,0.0008750109757289536,0.00030333074161108,0.0003033307416110799,35,96,2,1,0,0
Bartemius Crouch Junior,8.45145622209237e-05,0.00791533257044345,0.023060796645702306,0.44693024790407626,0.0007629788861956315,2.4117235672329674e-05,2.4117235672329223e-05,11,54,2,1,0,0
Ignotus Peverell,0.0011020033959605884,0.009423231208911172,0.025157232704402517,0.4473675573442955,0.0010680355057514127,0.000314481910027523,0.00031448191002752184,12,77,1,2,0,0
Mungo Bonham,0.001251179225928292,0.021346016241844318,0.08176100628930819,0.4762600454227813,0.0010431536947492384,0.0003570486719168856,0.00035704867191688303,39,123,3,3,0,0
Beedle the Bard,0.0012198396261347067,0.00017173102384444579,0.023060796645702306,0.44824474863320585,0.0005061139730554185,0.0003480950619442677,0.00034809506194426843,11,63,0,0,0,0
Herbert Chorley,4.844343034773766e-06,0.0,0.006289308176100629,0.3342175757352851,0.0006519872803352063,1.382319159077723e-06,1.3823191590785746e-06,3,40,2,1,0,0
